germany_solar_gen_last_week;germany_wind_gen_last_week
6663.75;211.75
7238.5;188.0
7782.5;179.25
8300.5;177.75
8753.5;184.25
9175.75;195.5
9573.75;215.5
9916.0;229.75
10152.25;247.0
10353.0;254.5
10520.25;265.0
10666.0;280.75
10784.25;288.0
10827.5;290.5
10814.0;288.0
10731.0;282.25
10682.0;270.75
10558.5;263.75
10383.75;263.5
10202.5;264.0
10026.0;252.5
9814.0;265.75
9630.75;290.0
9346.0;297.0
9093.0;302.25
8769.5;316.25
8418.25;332.75
8066.5;346.0
7698.25;362.0
7280.75;392.25
6852.25;402.5
6356.5;416.0
5848.75;437.25
5319.25;453.0
4762.0;489.5
4201.25;549.25
3637.75;590.75
3113.25;618.0
2571.25;641.75
2079.75;676.0
1657.25;723.75
1303.5;778.5
1005.5;820.0
733.5;861.75
510.0;900.5
328.75;918.5
181.25;985.0
75.0;1082.0
23.25;1201.5
6.5;1246.25
1.25;1313.5
2.0;1413.5
1.0;1511.25
1.0;1617.0
0.75;1712.0
1.75;1778.25
0.75;1847.5
0.75;1899.25
0.75;1942.75
0.75;1981.75
0.75;2001.5
0.75;2035.75
1.0;2064.25
0.75;2061.5
0.75;2076.5
0.75;2119.0
1.0;2146.5
1.75;2122.25
0.75;2098.25
0.75;2029.5
0.75;1975.25
0.75;1946.0
1.0;1922.5
1.25;1887.75
0.75;1860.0
0.75;1820.75
1.0;1785.25
0.75;1775.0
1.5;1790.25
2.5;1799.0
14.25;1807.0
50.0;1837.5
111.0;1797.5
229.0;1727.25
410.25;1657.0
646.75;1610.75
964.75;1556.0
1328.0;1478.75
1759.0;1394.25
2254.25;1287.5
2790.0;1148.75
3363.5;979.75
3966.0;822.75
4605.75;687.0
5243.0;578.0
5855.75;523.0
6454.75;503.25
7001.5;508.25
7572.25;528.5
8091.5;558.25
8612.5;587.25
9019.75;610.0
9381.0;651.25
9807.0;710.0
10114.5;764.5
10440.75;827.5
10616.75;854.5
10690.0;845.75
10740.25;845.75
10750.75;844.25
10629.0;877.0
10661.75;920.75
10579.5;923.0
10573.25;948.25
10467.25;950.0
10351.75;896.25
10206.25;931.5
10114.5;955.25
9887.5;1183.0
9579.25;898.25
9367.5;912.5
9028.25;970.75
8734.25;1017.25
8308.0;1311.75
7931.75;1352.0
7473.0;1406.0
7022.0;1446.5
6497.5;1520.75
5963.0;1574.75
5382.0;1616.0
4805.25;1690.5
4241.0;1732.5
3712.75;1768.25
3189.25;1812.25
2659.25;1855.5
2145.0;1906.5
1677.5;1973.5
1273.25;2110.25
965.75;2238.75
687.75;2307.25
449.0;2338.5
263.5;2356.25
127.0;2430.0
46.5;2589.25
12.25;2797.0
2.5;2879.5
1.0;3019.25
1.75;3169.75
1.0;3354.5
1.5;3528.25
0.75;3712.0
0.75;3860.25
0.75;3966.25
0.75;4041.75
0.75;4092.5
0.75;4105.5
0.75;4076.75
0.75;3994.0
0.75;3956.5
0.75;3874.0
0.75;3825.5
0.75;3744.25
0.75;3661.75
0.75;3584.0
0.75;3464.25
0.75;3326.5
0.75;3222.25
0.75;3099.5
0.75;2976.0
1.0;2877.0
1.0;2789.5
0.75;2673.0
1.0;2567.0
1.5;2502.25
1.0;2468.75
3.75;2422.0
13.0;2348.0
49.5;2280.5
118.75;2181.0
258.25;2078.5
441.5;2025.25
680.5;1986.5
1008.25;1918.5
1400.75;1828.25
1823.0;1656.5
2308.75;1424.25
2829.25;1200.5
3377.5;1005.0
3979.0;856.0
4592.25;743.5
5195.75;673.75
5774.5;626.0
6279.75;568.75
6723.25;502.5
7175.25;449.5
7650.75;436.5
8018.75;433.75
8349.5;443.0
8653.0;457.25
8858.5;478.0
9086.0;519.0
9255.5;543.75
9349.0;584.25
9406.25;602.5
9500.0;595.5
9480.5;635.5
9355.5;694.5
9207.75;761.0
9058.5;878.0
8870.0;934.5
8627.5;1057.0
8375.5;1085.0
8098.5;1121.25
7929.25;1060.0
7696.25;1145.25
7455.0;1174.5
7183.5;1240.0
6857.0;1410.25
6491.25;1513.0
6109.0;1626.5
5671.25;1721.75
5293.25;1709.25
4941.5;1791.75
4645.25;1816.25
4281.0;1736.0
3854.25;1756.5
3439.25;1798.0
3038.0;1731.0
2620.25;1664.0
2223.0;1669.25
1849.0;1719.0
1475.0;1838.5
1178.0;1803.25
924.75;1722.5
700.75;1690.75
499.75;1587.25
327.5;1525.75
196.0;1503.75
99.25;1430.0
36.0;1367.75
7.0;1290.0
3.0;1209.5
3.0;1211.0
3.5;1228.25
3.25;1309.5
3.25;1352.0
2.0;1416.0
3.75;1482.0
1.75;1536.25
1.75;1608.0
1.25;1717.75
1.25;1719.25
1.0;1658.75
0.75;1631.75
0.75;1661.25
0.75;1752.25
0.75;1816.25
0.75;1901.25
0.75;1935.5
0.75;1947.75
0.75;1999.75
0.75;2047.25
0.75;2116.5
1.25;2171.0
0.75;2230.25
0.75;2284.5
1.0;2325.25
1.75;2369.5
1.25;2428.75
2.0;2508.75
2.25;2536.0
2.75;2615.25
6.75;2674.0
22.25;2855.5
52.25;3011.0
117.0;3128.5
218.0;3248.25
357.5;3386.5
530.25;3490.25
726.25;3490.0
981.5;3461.0
1262.0;3416.25
1563.0;3434.0
1911.25;3409.25
2256.0;3396.0
2639.0;3493.75
3029.0;3590.25
3404.5;3596.5
3827.25;3608.0
4188.5;3596.75
4563.25;3710.0
4962.75;3723.25
5329.75;3740.0
5712.75;3787.75
6059.75;3761.0
6398.5;3791.0
6712.75;3806.75
7059.0;3837.5
7257.5;3833.0
7460.75;3830.75
7724.0;3796.75
7950.75;3783.5
8117.25;3751.75
8277.75;3702.5
8294.0;3719.5
8332.25;3762.75
8313.5;3749.25
8267.75;3743.25
8252.5;3774.5
8199.0;3735.75
8097.0;3726.5
7917.5;3580.25
7743.25;3544.0
7606.25;3491.25
7454.5;3427.0
7194.25;3361.25
6946.25;3256.0
6635.5;3208.75
6311.75;3189.0
5932.0;3220.25
5495.75;3096.0
5051.0;3046.5
4610.0;2976.75
4137.0;2848.75
3681.25;2652.25
3175.5;2479.25
2638.75;2303.75
2133.0;2077.5
1681.5;1912.75
1285.25;1734.5
967.0;1539.0
680.0;1379.75
443.5;1223.0
265.75;1090.5
133.5;1034.75
49.0;1015.0
13.75;990.25
4.75;949.25
3.75;960.25
5.75;987.25
5.25;1077.0
1.5;1153.0
0.75;1234.5
1.25;1358.0
0.75;1446.5
0.75;1495.0
0.75;1602.75
1.25;1704.25
1.0;1810.5
0.75;1915.75
0.75;2010.5
0.75;2104.0
0.75;2132.5
0.75;2144.75
0.5;2182.0
0.5;2253.0
1.0;2314.5
0.75;2357.75
1.0;2356.25
0.5;2320.25
0.75;2310.75
0.75;2323.25
1.25;2283.0
1.0;2231.75
1.5;2215.0
1.5;2211.25
1.5;2238.0
2.75;2255.25
9.25;2258.75
34.25;2301.5
85.25;2336.75
194.5;2351.0
348.75;2300.25
550.75;2280.0
804.5;2261.25
1103.25;2200.5
1428.5;2116.0
1791.0;2025.5
2177.5;1931.75
2560.75;1819.25
2971.0;1700.0
3417.0;1638.0
3887.5;1636.0
4397.75;1653.75
4873.75;1708.75
5317.5;1736.0
5762.25;1825.25
6151.75;1937.75
6490.75;2030.5
6789.25;2150.75
7038.0;2302.25
7164.5;2380.75
7259.25;2438.25
7326.0;2485.5
7402.5;2518.0
7462.25;2508.75
7476.5;2534.75
7528.75;2593.0
7549.25;2609.5
7705.25;2580.25
7716.5;2603.75
7811.75;2625.5
7797.25;2596.25
7736.25;2540.75
7686.25;2645.0
7533.75;2703.25
7322.75;2757.25
7054.5;2762.5
6783.5;2808.0
6474.25;2826.75
6144.25;2957.0
5909.0;2930.5
5583.5;2935.25
5285.25;2918.75
4938.25;2836.25
4565.0;2831.5
4184.0;2834.0
3789.5;2829.25
3339.0;2825.75
2915.25;2797.0
2506.75;2751.25
2139.5;2738.0
1822.25;2875.75
1494.5;2868.5
1192.75;2821.5
926.75;2820.5
693.25;2731.0
491.75;2669.5
336.0;2633.5
204.75;2489.5
104.25;2322.25
40.0;2260.5
12.25;2237.0
5.0;2216.5
2.25;2208.25
2.75;2137.0
2.25;2169.25
1.0;2190.25
0.75;2287.75
1.0;2318.75
0.5;2393.5
0.75;2441.25
1.0;2477.25
0.75;2503.0
0.75;2589.5
0.75;2672.0
1.25;2732.75
1.0;2691.75
1.0;2678.5
1.5;2661.75
1.5;2674.5
1.0;2705.0
2.25;2743.5
1.0;2825.75
1.0;2867.75
1.0;2835.25
1.0;2848.75
0.75;2819.0
1.75;2792.25
1.0;2748.0
1.0;2724.25
1.0;2689.5
1.75;2687.5
2.0;2654.5
6.25;2648.0
25.75;2747.0
75.0;2774.5
174.0;2720.0
313.25;2655.75
487.25;2578.25
689.75;2494.75
915.5;2398.75
1167.75;2331.5
1439.0;2287.25
1743.0;2260.0
2068.25;2277.0
2424.0;2304.0
2794.0;2332.0
3170.0;2333.25
3631.5;2281.75
4098.25;2318.75
4526.75;2368.0
4940.75;2382.75
5393.75;2315.75
5782.0;2178.5
6187.75;2171.25
6554.5;2171.25
6979.25;2176.75
7216.75;2179.0
7461.25;2213.25
7734.5;2277.75
8009.75;2442.5
8175.0;2570.25
8352.0;2797.5
8321.25;2887.0
8443.75;2916.75
8521.0;3000.0
8615.5;3045.75
8522.5;2995.25
8555.75;3152.25
8538.75;3282.25
8471.75;3366.0
8448.5;3413.75
8330.25;3474.5
8271.25;3500.0
8117.0;3484.0
7930.75;3496.0
7610.0;3380.0
7363.75;3409.25
7072.0;3484.25
6655.0;3548.5
6303.75;3486.75
5890.5;3406.75
5413.75;3317.0
4888.0;3231.0
4343.25;3093.25
3819.0;2936.25
3269.5;2825.25
2732.0;2687.25
2222.75;2557.5
1737.25;2381.0
1332.25;2180.25
986.25;2034.5
687.5;1853.5
442.0;1662.75
251.75;1500.25
115.0;1455.5
37.5;1446.75
8.0;1388.25
2.75;1282.25
1.75;1266.5
4.0;1248.5
1.75;1275.25
0.75;1286.25
0.75;1298.0
1.5;1289.25
0.75;1275.75
0.5;1256.5
0.75;1247.25
1.25;1234.0
2.5;1170.25
0.75;1122.0
0.5;1069.25
1.0;999.0
0.5;950.0
0.5;886.0
1.25;856.0
0.75;830.75
0.5;804.25
0.5;767.0
0.5;740.25
0.5;715.75
0.5;701.75
0.5;701.75
0.5;681.5
0.75;667.25
0.75;651.5
1.0;666.5
1.0;702.0
2.75;728.75
7.25;744.75
31.5;756.75
88.25;800.75
212.5;781.5
397.25;801.5
649.5;810.25
978.0;798.0
1386.75;824.0
1857.25;834.0
2370.25;829.75
2936.0;829.75
3532.25;826.0
4165.5;840.0
4802.75;830.0
5483.25;815.75
6103.0;866.0
6674.25;884.75
7258.0;904.5
7731.25;946.0
8181.75;947.25
8626.0;941.5
9001.0;929.75
9269.5;963.25
9487.0;996.25
9684.5;1033.75
9822.5;1092.75
9982.0;1063.25
10157.0;1050.25
10283.25;1036.5
10369.25;1015.0
10599.0;1010.0
10634.25;1014.0
10644.5;1033.25
10566.0;1035.0
10445.5;997.5
10357.5;993.0
10189.75;989.25
9982.5;975.25
9810.25;962.75
9559.25;952.5
9193.25;958.0
8885.25;982.25
8519.0;1001.0
8141.75;1005.0
7619.5;988.75
7131.25;1006.75
6597.5;1034.0
6022.0;1050.75
5445.75;1028.5
4897.75;1002.75
4331.0;954.0
3754.75;933.25
3229.25;911.0
2716.5;907.75
2260.75;891.5
1852.75;917.0
1463.0;958.0
1128.5;1008.0
847.5;1150.5
596.5;1242.25
374.75;1239.75
201.75;1199.75
76.75;1243.0
18.25;1307.0
3.25;1330.25
1.75;1311.75
1.0;1407.0
5.5;1456.5
4.25;1433.75
3.75;1397.5
1.5;1423.25
1.75;1470.75
0.75;1479.75
0.5;1588.5
0.75;1747.0
2.25;1814.0
1.5;1925.75
0.75;2080.75
0.75;2165.75
0.75;2203.0
0.75;2285.0
0.75;2353.5
0.75;2386.25
1.25;2337.0
0.75;2295.75
1.25;2238.5
1.0;2184.75
0.5;2171.0
0.75;2223.0
0.5;2271.75
0.5;2309.0
0.75;2296.5
0.75;2326.75
1.0;2378.25
1.25;2475.0
2.0;2482.75
4.5;2500.75
19.5;2583.0
57.25;2711.75
156.25;2827.75
299.75;2819.25
483.5;2725.5
700.5;2638.0
950.75;2579.25
1246.5;2529.0
1580.0;2413.5
1902.0;2274.0
2253.25;2145.0
2615.5;2090.0
2922.25;2049.0
3259.25;2009.75
3559.75;1980.5
3857.75;1962.0
4159.75;1954.25
4419.25;1973.5
4635.5;1942.0
4840.5;1932.25
4980.75;1905.25
5080.75;1905.25
5241.75;1898.25
5356.75;1914.5
5428.5;1937.0
5556.75;1892.0
5675.75;1884.25
5807.0;1909.25
5919.0;2008.0
5999.25;2108.75
6051.0;2202.5
6021.25;2237.5
6013.0;2286.25
6011.75;2327.75
6065.25;2329.0
6129.5;2321.5
6219.0;2303.5
6263.25;2295.75
6291.0;2330.25
6334.75;2359.25
6232.25;2379.25
6122.75;2293.0
6005.5;2123.0
5881.5;2029.25
5629.75;1975.75
5344.5;1911.0
5005.25;1859.25
4616.25;1831.0
4257.0;1763.75
3824.0;1649.25
3371.5;1578.5
2933.5;1545.75
2478.5;1441.5
2052.75;1336.5
1637.5;1270.75
1278.25;1222.0
975.5;1104.0
711.25;991.5
481.75;906.0
299.25;814.5
155.0;735.25
59.5;705.5
22.75;699.25
9.5;686.75
4.25;644.0
3.25;633.25
5.5;626.75
1.25;622.5
1.75;594.75
1.5;582.5
4.0;563.25
2.25;543.25
1.5;526.75
1.0;518.5
3.25;518.5
0.75;502.0
0.5;472.0
0.5;476.25
3.0;494.5
0.75;502.75
0.5;501.5
0.5;489.0
1.0;498.75
0.75;488.0
0.5;432.0
0.75;384.0
0.5;349.75
0.5;319.25
1.0;301.0
0.5;253.75
0.5;227.25
0.5;230.25
0.75;247.5
0.75;248.5
1.25;242.75
2.25;235.25
10.5;233.25
36.0;244.5
102.75;231.5
213.5;215.25
361.25;207.25
548.25;212.75
765.25;207.5
1030.0;210.5
1307.5;203.75
1599.5;192.75
1930.25;179.25
2261.5;150.0
2611.5;128.5
2975.25;111.0
3344.0;100.75
3721.0;94.75
4172.25;90.25
4603.25;85.25
5030.0;84.5
5427.5;84.0
5791.5;86.75
6090.75;95.5
6368.0;100.5
6642.5;102.5
6813.5;108.25
6934.75;109.25
7073.25;112.5
7102.25;115.5
7137.5;120.5
7187.25;130.25
7225.75;138.25
7218.0;138.0
7088.5;146.5
7028.75;154.5
6861.5;159.0
6676.0;174.0
6460.0;193.0
6202.5;211.0
5902.5;226.5
5567.75;244.75
5195.75;260.75
4889.75;279.0
4486.0;299.5
4125.0;326.0
3817.0;341.0
3504.5;346.25
3214.5;371.75
2867.75;385.75
2510.5;406.25
2181.5;435.5
1859.5;468.25
1584.75;471.25
1319.5;475.75
1076.75;493.75
856.25;551.5
653.75;601.0
484.75;627.0
343.0;652.0
229.0;674.0
139.0;680.75
76.75;673.5
37.25;698.25
20.75;734.75
9.25;742.5
1.25;764.75
0.75;833.75
1.75;873.75
1.25;907.5
0.75;940.75
0.75;994.0
2.25;1067.25
0.75;1171.25
0.75;1229.0
0.75;1268.5
3.25;1342.0
1.5;1403.75
0.75;1442.5
0.75;1493.25
4.0;1545.75
3.0;1571.25
1.0;1604.0
1.0;1676.75
1.0;1807.0
0.75;1867.25
0.75;1913.0
0.75;1987.75
0.75;2078.5
0.75;2196.75
0.75;2253.75
0.75;2291.0
0.75;2388.5
1.0;2444.75
1.5;2506.25
1.25;2543.25
2.25;2566.5
2.25;2632.25
8.75;2791.25
26.75;2955.75
65.75;2985.0
132.25;2947.25
236.5;2985.0
386.75;2977.0
586.75;2944.75
820.25;2824.0
1102.5;2712.75
1426.25;2519.75
1781.75;2371.0
2149.0;2233.0
2560.0;2146.0
3048.5;2080.25
3539.0;1995.5
4048.0;2024.0
4590.5;2054.75
5190.5;2014.25
5767.5;2074.25
6273.0;2142.5
6778.25;2170.75
7280.0;2097.75
7698.5;1906.0
8074.25;1904.0
8490.25;1936.0
8803.5;1816.25
9021.5;1828.5
9198.25;1899.25
9380.0;1912.75
9497.5;1885.0
9636.75;1661.5
9633.75;1454.25
9564.75;1404.0
9507.25;1359.5
9405.25;1307.75
9278.5;1368.0
9130.5;1421.75
9059.75;1441.75
8926.5;1629.25
8808.0;1905.0
8751.0;2017.75
8528.75;2124.25
8190.25;2249.25
7907.75;2474.5
7477.0;2552.0
7141.25;2635.75
6643.75;2511.25
6231.25;2596.25
5719.75;2706.0
5232.5;2787.5
4667.25;2986.0
4109.75;3184.75
3490.0;3158.0
2882.25;3098.75
2271.25;2996.5
1740.0;2826.5
1289.25;2664.75
926.25;2476.5
637.75;2298.75
397.75;2154.5
212.5;2025.25
87.25;2025.25
24.0;2108.75
4.25;2071.75
1.5;2011.75
1.0;2058.25
2.0;2091.25
0.75;2141.0
1.5;2181.5
1.0;2265.5
0.75;2315.75
0.75;2329.0
0.75;2340.0
0.75;2319.0
0.75;2302.25
0.75;2280.0
0.75;2233.25
0.75;2190.0
0.75;2132.75
0.75;2097.25
0.75;2065.5
0.75;2008.0
1.5;1935.0
0.75;1924.5
1.5;1906.5
0.75;1901.0
0.75;1866.0
0.75;1841.75
0.75;1803.5
0.75;1768.0
0.75;1766.25
0.75;1769.0
1.0;1775.0
2.0;1774.5
2.25;1802.0
4.0;1781.25
20.5;1762.5
70.0;1775.75
162.0;1758.0
327.0;1717.0
563.75;1672.5
901.25;1623.75
1335.75;1511.5
1830.25;1398.0
2380.0;1302.25
2984.75;1219.0
3639.75;1059.75
4327.25;978.0
5041.25;910.75
5714.25;862.0
6414.25;793.0
7076.0;737.75
7699.25;709.25
8272.0;718.5
8830.75;690.75
9356.0;704.5
9797.0;738.0
10081.75;758.75
10373.75;755.25
10610.0;786.25
10830.25;768.5
11054.75;738.0
11380.5;746.25
11544.0;772.75
11756.0;763.25
11769.25;782.5
11808.0;780.25
11833.0;768.0
11790.25;738.0
11732.0;717.0
11706.25;707.25
11572.75;683.5
11423.0;667.25
11251.75;639.25
10933.25;621.25
10690.75;603.75
10400.75;581.75
10083.0;558.75
9690.75;552.0
9254.75;542.25
8803.0;521.25
8304.75;509.25
7718.5;470.25
7113.75;445.5
6476.5;444.25
5782.5;418.0
5067.0;407.75
4317.5;399.5
3609.5;377.75
2922.5;385.5
2277.0;410.75
1719.0;435.5
1265.5;459.5
911.0;488.5
615.0;519.5
384.25;552.25
206.5;605.0
81.75;698.0
25.75;761.5
7.75;745.25
2.5;738.25
2.0;825.0
5.0;904.0
3.75;995.5
2.0;1072.25
1.25;1164.0
1.75;1237.75
1.0;1287.75
1.0;1314.5
1.5;1339.25
1.0;1354.25
1.75;1360.25
1.0;1371.5
1.0;1392.75
1.0;1402.0
1.0;1396.25
1.0;1396.75
0.75;1405.5
0.75;1374.25
0.75;1332.75
1.25;1269.75
0.75;1207.75
1.25;1155.75
0.75;1119.25
1.25;1092.5
2.25;1057.0
1.0;1034.0
1.0;1008.5
1.5;993.75
2.5;993.75
2.25;988.25
3.25;969.5
16.75;960.75
60.75;1029.5
152.0;1068.5
317.25;1050.25
545.0;1045.25
869.25;1025.0
1289.0;1006.0
1785.0;953.0
2323.5;882.75
2896.75;792.0
3536.25;688.5
4214.0;557.0
4896.25;440.5
5570.0;342.5
6275.5;257.0
6900.25;198.5
7530.75;162.0
8102.5;146.75
8627.25;138.25
9133.0;135.75
9599.25;135.5
10006.5;141.0
10400.5;136.0
10738.0;137.75
11048.5;136.0
11294.25;131.75
11498.75;126.5
11566.25;131.0
11619.5;127.75
11665.75;124.25
11660.5;123.5
11644.25;126.25
11619.25;129.5
11524.0;126.75
11378.75;115.25
11233.25;120.25
11041.5;115.25
10870.0;110.75
10628.5;108.25
10311.75;105.0
9970.5;106.5
9592.0;108.0
9195.0;114.75
8713.5;118.5
8240.5;121.75
7741.5;127.0
7146.5;130.5
6541.25;144.5
5926.25;153.5
5282.25;163.75
4587.0;172.75
3924.0;181.75
3260.5;192.0
2631.0;210.5
2055.5;230.0
1563.25;250.25
1165.5;275.0
847.5;297.25
578.25;324.5
356.75;327.25
186.25;330.25
69.5;373.5
20.0;444.0
6.75;450.5
4.5;443.5
3.75;481.0
5.0;516.5
3.0;564.75
0.75;614.75
0.75;653.5
1.0;704.75
0.5;729.5
0.5;736.75
0.75;749.75
2.0;741.0
1.25;715.75
0.75;723.75
0.5;728.75
0.5;726.0
0.5;717.0
0.5;700.75
0.5;675.25
0.5;650.5
0.5;625.5
0.5;614.5
0.5;581.75
1.0;540.5
0.5;496.5
1.0;451.25
0.75;408.0
0.75;375.0
1.0;360.25
1.25;341.25
1.75;314.75
1.5;285.75
5.0;271.5
15.0;265.75
58.0;293.25
149.25;335.25
324.5;350.75
547.0;361.0
853.0;367.0
1231.75;361.0
1665.0;363.75
2150.0;357.25
2679.75;362.5
3241.75;352.0
3840.25;340.25
4450.0;340.0
5088.25;327.25
5714.5;306.0
6344.0;287.0
6934.0;270.25
7468.0;258.0
7957.0;242.75
8296.25;238.0
8586.25;250.0
8855.75;271.0
9037.75;292.75
9216.25;324.0
9438.25;340.25
9621.75;343.0
9737.25;351.25
9768.5;372.75
9767.25;374.0
9792.5;366.0
9784.75;357.75
9703.5;365.0
9642.25;391.25
9515.25;417.25
9383.5;425.25
9230.0;427.5
9048.0;440.0
8819.75;464.0
8541.0;498.75
8188.5;520.5
7803.75;531.0
7393.5;558.0
6913.75;575.0
6485.5;607.0
6077.0;661.25
5629.75;728.5
5192.25;775.25
4736.0;810.5
4270.5;856.0
3780.5;925.25
3282.75;1013.5
2819.75;1083.75
2345.75;1127.5
1956.25;1160.5
1557.0;1184.25
1203.0;1214.75
906.75;1222.0
660.5;1241.0
442.25;1267.25
277.0;1272.5
151.5;1321.25
63.75;1401.0
18.75;1434.25
3.25;1372.75
1.5;1329.75
0.75;1327.75
2.5;1280.5
1.0;1262.5
1.75;1240.5
0.75;1265.25
1.75;1296.75
0.5;1334.0
0.5;1367.5
0.5;1373.0
1.25;1377.75
0.75;1394.75
0.5;1378.5
0.5;1351.25
0.5;1331.0
0.75;1322.5
1.0;1279.75
0.5;1236.75
0.5;1193.0
0.5;1149.25
0.5;1121.0
0.5;1078.5
0.5;1043.25
0.5;1037.5
0.5;1011.75
0.5;982.25
0.5;942.75
0.5;908.0
0.5;883.5
1.0;879.0
0.75;884.5
3.0;907.25
10.25;892.25
43.25;927.75
111.0;953.5
267.5;909.0
481.75;875.0
766.5;858.5
1113.0;830.5
1514.25;766.0
1957.75;672.75
2446.5;568.0
2981.0;482.75
3504.25;428.25
4040.5;387.25
4584.25;360.5
5140.5;339.0
5656.5;331.25
6100.25;319.25
6473.5;334.5
6919.25;343.25
7309.75;358.25
7604.25;338.75
7851.25;373.75
8034.0;462.5
8055.5;464.25
8051.0;459.5
8070.25;482.75
8069.5;464.0
8006.5;429.0
7826.75;425.0
7637.0;433.75
7505.5;426.75
7392.25;430.5
7269.75;449.0
7142.0;482.0
7033.5;537.5
6906.75;572.25
6762.75;599.75
6544.0;624.5
6280.5;688.5
6104.5;728.25
5854.5;742.75
5567.75;759.5
5290.25;769.25
4989.25;808.25
4650.5;865.75
4273.5;919.25
3901.0;1000.5
3516.25;1080.0
3160.5;1121.0
2823.75;1174.75
2513.0;1238.0
2192.75;1318.0
1892.25;1405.75
1570.75;1517.75
1272.0;1634.75
999.0;1709.25
755.0;1758.25
543.25;1776.0
354.5;1766.5
204.25;1739.25
90.75;1796.5
27.5;1871.0
5.5;1865.5
1.5;1788.25
1.5;1806.75
0.75;1854.25
1.75;1815.5
1.0;1795.25
0.75;1779.25
0.75;1739.5
1.0;1722.75
1.0;1701.0
0.75;1669.0
0.5;1609.75
1.75;1515.75
2.5;1441.0
3.25;1404.75
2.25;1351.25
1.25;1340.0
1.25;1346.0
1.25;1351.0
0.5;1346.25
0.5;1318.75
0.5;1290.5
0.5;1253.25
0.5;1220.25
1.75;1204.5
1.5;1211.5
1.0;1183.75
1.0;1155.5
0.5;1162.25
0.5;1152.0
0.5;1149.75
0.5;1174.25
0.75;1218.0
1.25;1252.25
3.5;1273.25
13.75;1347.5
36.25;1420.5
111.0;1422.5
214.5;1423.25
350.75;1434.25
517.25;1421.0
719.75;1386.25
954.0;1341.75
1220.0;1275.25
1521.75;1217.0
1811.25;1155.75
2092.5;1106.75
2392.5;1067.75
2727.5;1036.25
3062.5;971.0
3396.25;951.0
3739.75;950.0
4037.25;902.5
4387.0;846.25
4734.0;823.5
5096.25;823.75
5441.75;806.0
5775.5;805.0
6048.0;793.25
6255.0;765.5
6464.0;735.0
6650.25;697.0
6794.5;662.25
6918.75;628.75
7031.25;586.5
7239.0;557.75
7323.5;536.0
7390.75;510.0
7408.75;491.75
7438.5;477.5
7428.0;455.75
7330.0;446.25
7299.0;431.5
7189.75;426.0
7064.0;415.25
6896.25;405.0
6606.5;379.75
6437.0;374.75
6183.5;379.0
5870.25;400.75
5569.75;377.0
5157.5;374.5
4750.25;367.25
4342.5;347.25
3876.25;335.5
3356.25;332.75
2815.5;333.5
2287.75;340.25
1787.25;333.25
1354.75;308.75
991.5;313.25
699.75;304.75
451.5;297.0
265.0;292.25
130.25;326.0
48.25;367.25
13.0;377.0
4.5;364.5
1.0;384.25
0.75;386.75
3.0;387.75
1.0;384.0
2.5;375.5
1.5;370.25
0.75;376.5
0.75;379.5
0.75;392.5
0.75;398.25
3.75;394.5
2.5;411.5
0.75;422.5
0.5;427.75
0.5;432.0
0.5;427.75
0.75;428.0
0.5;438.75
0.5;441.0
0.5;453.25
0.5;459.25
0.75;481.75
1.75;510.0
1.75;524.25
0.5;547.5
0.5;553.75
0.5;558.5
0.5;568.75
1.25;576.0
0.5;593.0
0.75;606.75
2.5;617.0
7.75;630.5
32.0;637.0
95.75;650.75
227.5;650.75
418.75;626.0
677.75;595.75
994.5;583.25
1365.5;556.5
1784.75;539.0
2231.0;500.75
2701.75;476.75
3234.25;451.5
3769.75;424.75
4312.5;417.5
4868.5;408.0
5454.75;396.0
5993.5;394.25
6500.25;377.75
6981.0;379.75
7385.5;372.0
7746.0;381.5
8056.25;404.5
8330.75;457.5
8507.5;497.5
8692.25;532.25
8774.5;552.75
8950.75;581.5
9067.5;651.25
9054.5;698.0
9050.25;710.25
8986.75;743.5
8882.0;773.0
8812.25;779.25
8754.5;794.5
8639.5;827.75
8537.0;887.5
8440.75;925.0
8279.5;933.75
8056.0;955.25
7751.5;989.75
7477.25;1018.25
7168.75;1051.75
6858.25;1058.0
6515.0;1064.25
6182.0;1111.5
5809.75;1142.0
5321.25;1204.5
4820.5;1194.25
4308.25;1239.5
3814.0;1218.75
3295.0;1161.0
2793.0;1116.75
2299.5;1113.25
1842.75;1111.0
1424.75;1138.25
1072.0;1172.75
783.5;1168.0
547.75;1134.0
346.0;1130.5
185.5;1094.5
75.25;1008.0
20.75;984.25
7.25;914.75
2.5;819.5
3.5;881.5
3.0;939.75
3.0;1010.0
1.75;1022.5
1.0;993.25
1.5;1015.0
2.25;1030.0
3.25;1095.0
2.25;1163.0
1.0;1232.5
4.0;1244.25
1.0;1227.75
0.75;1201.5
0.5;1207.0
3.5;1227.25
1.5;1280.0
2.25;1340.75
0.75;1471.0
3.25;1552.5
1.0;1640.75
0.5;1710.0
0.5;1782.0
1.0;1864.75
0.5;1949.75
0.5;1988.75
1.0;2010.5
2.5;2003.25
2.0;2121.0
1.0;2189.0
0.75;2176.25
1.75;2255.5
1.25;2315.5
3.0;2443.5
11.5;2459.5
35.25;2523.75
102.25;2528.75
219.75;2568.0
383.25;2641.0
596.25;2646.25
840.0;2585.75
1114.5;2530.75
1443.25;2488.0
1827.75;2453.5
2208.0;2417.5
2614.75;2428.0
3036.75;2448.25
3518.25;2553.25
