Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jun 27, 2025 9:00 PM;Jun 27, 2025 10:00 PM;35,774.93;10,866.50;3,901.75;6,728.75;236.00;24,908.43
Jun 27, 2025 10:00 PM;Jun 27, 2025 11:00 PM;34,623.00;10,043.75;4,061.25;5,981.00;1.50;24,579.25
Jun 27, 2025 11:00 PM;Jun 28, 2025 12:00 AM;33,918.43;10,132.00;4,357.50;5,774.50;0.00;23,786.43
Jun 28, 2025 12:00 AM;Jun 28, 2025 1:00 AM;34,159.28;11,498.25;4,776.00;6,722.25;0.00;22,661.03
Jun 28, 2025 1:00 AM;Jun 28, 2025 2:00 AM;34,664.33;12,924.25;5,206.25;7,718.00;0.00;21,740.08
Jun 28, 2025 2:00 AM;Jun 28, 2025 3:00 AM;34,704.18;14,597.25;5,523.50;9,073.75;0.00;20,106.93
Jun 28, 2025 3:00 AM;Jun 28, 2025 4:00 AM;35,000.04;15,902.75;5,526.00;10,376.75;0.00;19,097.29
Jun 28, 2025 4:00 AM;Jun 28, 2025 5:00 AM;36,013.43;16,755.25;5,306.25;11,441.50;7.50;19,258.18
Jun 28, 2025 5:00 AM;Jun 28, 2025 6:00 AM;39,532.71;17,897.50;5,068.75;12,228.25;600.50;21,635.21
Jun 28, 2025 6:00 AM;Jun 28, 2025 7:00 AM;43,789.60;21,033.75;4,853.75;12,412.00;3,768.00;22,755.85
Jun 28, 2025 7:00 AM;Jun 28, 2025 8:00 AM;51,122.12;26,405.25;4,587.25;11,013.25;10,804.75;24,716.86
Jun 28, 2025 8:00 AM;Jun 28, 2025 9:00 AM;60,755.49;34,136.50;4,189.00;10,093.75;19,853.75;26,618.99
Jun 28, 2025 9:00 AM;Jun 28, 2025 10:00 AM;66,850.30;42,542.75;3,951.50;10,736.00;27,855.25;24,307.55
Jun 28, 2025 10:00 AM;Jun 28, 2025 11:00 AM;68,475.10;48,604.50;3,928.00;11,631.75;33,044.75;19,870.60
Jun 28, 2025 11:00 AM;Jun 28, 2025 12:00 PM;70,532.66;50,712.75;2,452.00;12,008.00;36,252.75;19,819.91
Jun 28, 2025 12:00 PM;Jun 28, 2025 1:00 PM;70,032.79;52,341.50;2,486.50;12,126.25;37,728.75;17,691.29
Jun 28, 2025 1:00 PM;Jun 28, 2025 2:00 PM;67,552.10;52,599.00;2,592.75;12,312.00;37,694.25;14,953.10
Jun 28, 2025 2:00 PM;Jun 28, 2025 3:00 PM;64,825.48;51,765.25;2,739.75;12,749.25;36,276.25;13,060.23
Jun 28, 2025 3:00 PM;Jun 28, 2025 4:00 PM;60,259.10;49,590.75;2,874.50;13,331.50;33,384.75;10,668.35
Jun 28, 2025 4:00 PM;Jun 28, 2025 5:00 PM;56,905.49;46,284.75;3,209.00;14,225.75;28,850.00;10,620.74
Jun 28, 2025 5:00 PM;Jun 28, 2025 6:00 PM;50,490.84;41,832.75;4,561.00;14,610.00;22,661.75;8,658.09
Jun 28, 2025 6:00 PM;Jun 28, 2025 7:00 PM;46,574.23;32,827.75;4,629.75;13,515.50;14,682.50;13,746.48
Jun 28, 2025 7:00 PM;Jun 28, 2025 8:00 PM;41,083.11;23,843.75;4,703.00;11,936.00;7,204.75;17,239.36
Jun 28, 2025 8:00 PM;Jun 28, 2025 9:00 PM;37,944.87;17,775.75;4,779.00;10,614.00;2,382.75;20,169.12
Jun 28, 2025 9:00 PM;Jun 28, 2025 10:00 PM;36,878.10;15,088.50;4,818.75;10,046.75;223.00;21,789.60
Jun 28, 2025 10:00 PM;Jun 28, 2025 11:00 PM;35,285.39;14,493.25;4,820.75;9,670.00;2.50;20,792.14
Jun 28, 2025 11:00 PM;Jun 29, 2025 12:00 AM;35,131.77;14,261.25;4,738.00;9,523.25;0.00;20,870.52
Jun 29, 2025 12:00 AM;Jun 29, 2025 1:00 AM;33,243.65;15,168.25;4,339.00;10,829.25;0.00;18,075.40
Jun 29, 2025 1:00 AM;Jun 29, 2025 2:00 AM;31,949.16;15,180.50;4,301.75;10,878.75;0.00;16,768.66
Jun 29, 2025 2:00 AM;Jun 29, 2025 3:00 AM;31,066.88;15,099.50;4,190.50;10,909.00;0.00;15,967.38
Jun 29, 2025 3:00 AM;Jun 29, 2025 4:00 AM;30,388.41;14,844.50;3,984.75;10,859.75;0.00;15,543.91
Jun 29, 2025 4:00 AM;Jun 29, 2025 5:00 AM;30,130.49;14,368.00;3,751.50;10,606.00;10.50;15,762.49
Jun 29, 2025 5:00 AM;Jun 29, 2025 6:00 AM;32,041.28;14,020.25;3,426.75;9,969.75;623.75;18,021.03
Jun 29, 2025 6:00 AM;Jun 29, 2025 7:00 AM;36,295.39;15,329.75;3,061.00;8,538.25;3,730.50;20,965.64
Jun 29, 2025 7:00 AM;Jun 29, 2025 8:00 AM;42,933.50;20,338.25;2,698.75;6,803.00;10,836.50;22,595.25
Jun 29, 2025 8:00 AM;Jun 29, 2025 9:00 AM;52,399.96;28,827.00;2,398.25;6,206.50;20,222.25;23,572.96
Jun 29, 2025 9:00 AM;Jun 29, 2025 10:00 AM;59,095.32;37,646.50;2,188.00;6,563.25;28,895.25;21,448.82
Jun 29, 2025 10:00 AM;Jun 29, 2025 11:00 AM;63,430.81;44,390.75;1,994.75;7,170.25;35,225.75;19,040.06
Jun 29, 2025 11:00 AM;Jun 29, 2025 12:00 PM;65,668.51;49,252.00;1,699.00;7,798.00;39,755.00;16,416.51
Jun 29, 2025 12:00 PM;Jun 29, 2025 1:00 PM;65,585.88;51,801.75;1,666.25;8,364.50;41,771.00;13,784.13
Jun 29, 2025 1:00 PM;Jun 29, 2025 2:00 PM;63,893.51;52,404.50;1,660.50;8,950.50;41,793.50;11,489.01
Jun 29, 2025 2:00 PM;Jun 29, 2025 3:00 PM;60,715.77;51,922.50;1,658.50;9,640.75;40,623.25;8,793.27
Jun 29, 2025 3:00 PM;Jun 29, 2025 4:00 PM;57,295.36;49,822.25;1,628.50;10,422.50;37,771.25;7,473.11
Jun 29, 2025 4:00 PM;Jun 29, 2025 5:00 PM;53,968.44;46,438.25;1,645.50;11,807.75;32,985.00;7,530.19
Jun 29, 2025 5:00 PM;Jun 29, 2025 6:00 PM;50,583.61;40,599.25;1,924.25;12,900.75;25,774.25;9,984.36
Jun 29, 2025 6:00 PM;Jun 29, 2025 7:00 PM;46,181.19;30,952.75;1,941.25;12,595.25;16,416.25;15,228.45
Jun 29, 2025 7:00 PM;Jun 29, 2025 8:00 PM;40,609.78;21,224.00;1,929.25;11,601.25;7,693.50;19,385.78
Jun 29, 2025 8:00 PM;Jun 29, 2025 9:00 PM;38,029.24;15,167.50;1,856.75;10,735.75;2,575.00;22,861.74
Jun 29, 2025 9:00 PM;Jun 29, 2025 10:00 PM;37,534.77;12,897.50;1,752.75;10,846.50;298.25;24,637.27
Jun 29, 2025 10:00 PM;Jun 29, 2025 11:00 PM;35,109.03;12,352.75;1,664.25;10,685.75;2.75;22,756.28
Jun 29, 2025 11:00 PM;Jun 30, 2025 12:00 AM;34,029.87;11,678.75;1,631.50;10,047.25;0.00;22,351.12
Jun 30, 2025 12:00 AM;Jun 30, 2025 1:00 AM;32,870.71;12,031.00;1,746.25;10,284.75;0.00;20,839.71
Jun 30, 2025 1:00 AM;Jun 30, 2025 2:00 AM;31,467.90;10,805.50;1,723.75;9,081.75;0.00;20,662.40
Jun 30, 2025 2:00 AM;Jun 30, 2025 3:00 AM;30,396.85;9,870.25;1,694.75;8,175.50;0.00;20,526.60
Jun 30, 2025 3:00 AM;Jun 30, 2025 4:00 AM;30,900.14;9,071.75;1,640.00;7,431.75;0.00;21,828.39
Jun 30, 2025 4:00 AM;Jun 30, 2025 5:00 AM;32,643.81;8,336.00;1,542.50;6,784.75;8.75;24,307.81
Jun 30, 2025 5:00 AM;Jun 30, 2025 6:00 AM;37,835.03;8,347.25;1,440.25;6,229.50;677.50;29,487.78
Jun 30, 2025 6:00 AM;Jun 30, 2025 7:00 AM;44,498.90;10,628.75;1,362.00;5,382.50;3,884.25;33,870.15
Jun 30, 2025 7:00 AM;Jun 30, 2025 8:00 AM;51,671.93;16,934.75;1,221.50;3,836.00;11,877.25;34,737.18
Jun 30, 2025 8:00 AM;Jun 30, 2025 9:00 AM;59,214.08;26,072.50;1,030.25;2,367.00;22,675.25;33,141.58
Jun 30, 2025 9:00 AM;Jun 30, 2025 10:00 AM;64,607.87;35,399.75;861.00;1,738.00;32,800.75;29,208.12
Jun 30, 2025 10:00 AM;Jun 30, 2025 11:00 AM;68,344.01;42,878.50;724.00;1,488.00;40,666.50;25,465.50
Jun 30, 2025 11:00 AM;Jun 30, 2025 12:00 PM;70,830.35;47,945.25;627.00;1,371.25;45,947.00;22,885.10
Jun 30, 2025 12:00 PM;Jun 30, 2025 1:00 PM;70,930.78;50,920.00;587.00;1,283.50;49,049.50;20,010.78
Jun 30, 2025 1:00 PM;Jun 30, 2025 2:00 PM;67,641.45;51,355.50;580.25;1,232.25;49,543.00;16,285.95
Jun 30, 2025 2:00 PM;Jun 30, 2025 3:00 PM;62,685.70;49,258.75;571.00;1,214.25;47,473.50;13,426.95
Jun 30, 2025 3:00 PM;Jun 30, 2025 4:00 PM;57,816.01;44,946.75;558.50;1,215.00;43,173.25;12,869.26
Jun 30, 2025 4:00 PM;Jun 30, 2025 5:00 PM;52,647.27;38,663.25;608.00;1,244.75;36,810.50;13,984.02
Jun 30, 2025 5:00 PM;Jun 30, 2025 6:00 PM;49,372.95;29,715.50;723.25;1,314.00;27,678.25;19,657.45
Jun 30, 2025 6:00 PM;Jun 30, 2025 7:00 PM;46,411.49;19,136.25;829.00;1,474.25;16,833.00;27,275.24
Jun 30, 2025 7:00 PM;Jun 30, 2025 8:00 PM;43,167.84;10,238.25;965.50;1,919.50;7,353.25;32,929.59
Jun 30, 2025 8:00 PM;Jun 30, 2025 9:00 PM;42,072.85;6,669.50;1,133.25;3,161.00;2,375.25;35,403.35
Jun 30, 2025 9:00 PM;Jun 30, 2025 10:00 PM;43,602.74;6,924.75;1,306.00;5,336.00;282.75;36,677.99
Jun 30, 2025 10:00 PM;Jun 30, 2025 11:00 PM;42,304.84;9,063.25;1,459.50;7,600.75;3.00;33,241.59
Jun 30, 2025 11:00 PM;Jul 1, 2025 12:00 AM;41,942.54;10,752.75;1,577.75;9,175.00;0.00;31,189.79
Jul 1, 2025 12:00 AM;Jul 1, 2025 1:00 AM;41,149.97;13,424.25;2,201.25;11,223.00;0.00;27,725.72
Jul 1, 2025 1:00 AM;Jul 1, 2025 2:00 AM;41,240.43;14,268.00;2,413.25;11,854.75;0.00;26,972.43
Jul 1, 2025 2:00 AM;Jul 1, 2025 3:00 AM;40,917.85;14,622.25;2,643.00;11,979.25;0.00;26,295.60
Jul 1, 2025 3:00 AM;Jul 1, 2025 4:00 AM;41,162.70;14,646.50;2,849.75;11,796.75;0.00;26,516.20
Jul 1, 2025 4:00 AM;Jul 1, 2025 5:00 AM;42,076.24;14,434.00;2,950.00;11,475.50;8.50;27,642.24
Jul 1, 2025 5:00 AM;Jul 1, 2025 6:00 AM;45,863.64;14,372.50;2,831.00;10,866.00;675.50;31,491.14
Jul 1, 2025 6:00 AM;Jul 1, 2025 7:00 AM;51,484.47;16,006.00;2,546.75;9,581.00;3,878.25;35,478.47
Jul 1, 2025 7:00 AM;Jul 1, 2025 8:00 AM;56,012.12;21,089.75;2,220.25;6,910.50;11,959.00;34,922.37
Jul 1, 2025 8:00 AM;Jul 1, 2025 9:00 AM;60,318.34;28,484.50;1,830.25;3,824.25;22,830.00;31,833.84
Jul 1, 2025 9:00 AM;Jul 1, 2025 10:00 AM;64,722.89;36,333.75;1,428.50;2,031.75;32,873.50;28,389.14
Jul 1, 2025 10:00 AM;Jul 1, 2025 11:00 AM;68,686.42;42,865.50;1,051.00;1,209.75;40,604.75;25,820.92
Jul 1, 2025 11:00 AM;Jul 1, 2025 12:00 PM;70,172.98;47,351.50;790.75;845.50;45,715.25;22,821.48
Jul 1, 2025 12:00 PM;Jul 1, 2025 1:00 PM;69,910.43;49,607.50;607.25;638.75;48,361.50;20,302.93
Jul 1, 2025 1:00 PM;Jul 1, 2025 2:00 PM;66,863.54;49,413.75;486.00;510.75;48,417.00;17,449.79
Jul 1, 2025 2:00 PM;Jul 1, 2025 3:00 PM;62,258.65;46,690.00;419.75;443.75;45,826.50;15,568.65
Jul 1, 2025 3:00 PM;Jul 1, 2025 4:00 PM;57,678.92;42,192.50;389.50;437.50;41,365.50;15,486.42
Jul 1, 2025 4:00 PM;Jul 1, 2025 5:00 PM;52,510.15;36,012.00;399.50;472.75;35,139.75;16,498.15
Jul 1, 2025 5:00 PM;Jul 1, 2025 6:00 PM;48,201.50;27,683.25;442.75;539.25;26,701.25;20,518.25
Jul 1, 2025 6:00 PM;Jul 1, 2025 7:00 PM;45,495.74;17,724.25;521.00;744.50;16,458.75;27,771.49
Jul 1, 2025 7:00 PM;Jul 1, 2025 8:00 PM;42,215.22;9,262.25;614.00;1,370.25;7,278.00;32,952.97
Jul 1, 2025 8:00 PM;Jul 1, 2025 9:00 PM;40,781.72;5,921.50;743.75;2,764.50;2,413.25;34,860.22
Jul 1, 2025 9:00 PM;Jul 1, 2025 10:00 PM;41,788.98;6,107.50;917.50;4,899.00;291.00;35,681.48
Jul 1, 2025 10:00 PM;Jul 1, 2025 11:00 PM;41,587.67;8,650.00;1,116.25;7,530.75;3.00;32,937.67
Jul 1, 2025 11:00 PM;Jul 2, 2025 12:00 AM;43,459.70;11,073.50;1,282.75;9,790.75;0.00;32,386.20
Jul 2, 2025 12:00 AM;Jul 2, 2025 1:00 AM;43,232.69;14,917.25;3,643.75;11,273.50;0.00;28,315.43
Jul 2, 2025 1:00 AM;Jul 2, 2025 2:00 AM;42,434.63;16,079.50;3,572.75;12,506.75;0.00;26,355.13
Jul 2, 2025 2:00 AM;Jul 2, 2025 3:00 AM;41,529.32;16,320.00;3,241.75;13,078.25;0.00;25,209.32
Jul 2, 2025 3:00 AM;Jul 2, 2025 4:00 AM;40,619.11;15,806.50;2,815.50;12,991.00;0.00;24,812.61
Jul 2, 2025 4:00 AM;Jul 2, 2025 5:00 AM;41,097.14;14,850.75;2,459.75;12,385.00;6.00;26,246.39
Jul 2, 2025 5:00 AM;Jul 2, 2025 6:00 AM;44,607.77;14,239.00;2,189.50;11,402.00;647.50;30,368.77
Jul 2, 2025 6:00 AM;Jul 2, 2025 7:00 AM;49,807.61;15,853.00;1,893.00;10,082.50;3,877.50;33,954.61
Jul 2, 2025 7:00 AM;Jul 2, 2025 8:00 AM;54,819.33;20,705.00;1,548.50;7,396.25;11,760.25;34,114.33
Jul 2, 2025 8:00 AM;Jul 2, 2025 9:00 AM;60,418.42;28,354.75;1,299.00;4,451.75;22,604.00;32,063.67
Jul 2, 2025 9:00 AM;Jul 2, 2025 10:00 AM;63,629.02;36,419.25;1,165.25;2,435.50;32,818.50;27,209.77
Jul 2, 2025 10:00 AM;Jul 2, 2025 11:00 AM;67,405.13;43,174.00;1,100.75;1,470.50;40,602.75;24,231.13
Jul 2, 2025 11:00 AM;Jul 2, 2025 12:00 PM;69,723.34;48,078.00;1,134.00;1,289.50;45,654.50;21,645.34
Jul 2, 2025 12:00 PM;Jul 2, 2025 1:00 PM;69,714.16;50,692.25;1,183.75;1,380.00;48,128.50;19,021.91
Jul 2, 2025 1:00 PM;Jul 2, 2025 2:00 PM;66,641.82;50,946.00;1,242.00;1,462.25;48,241.75;15,695.82
Jul 2, 2025 2:00 PM;Jul 2, 2025 3:00 PM;62,941.25;48,773.25;1,311.25;1,502.25;45,959.75;14,168.00
Jul 2, 2025 3:00 PM;Jul 2, 2025 4:00 PM;56,605.99;44,790.00;1,402.00;1,849.50;41,538.50;11,815.99
Jul 2, 2025 4:00 PM;Jul 2, 2025 5:00 PM;53,844.49;39,026.25;1,524.25;2,665.25;34,836.75;14,818.24
Jul 2, 2025 5:00 PM;Jul 2, 2025 6:00 PM;51,960.99;31,675.75;1,636.00;4,186.00;25,853.75;20,285.24
Jul 2, 2025 6:00 PM;Jul 2, 2025 7:00 PM;51,416.25;24,361.00;1,751.25;6,979.25;15,630.50;27,055.25
Jul 2, 2025 7:00 PM;Jul 2, 2025 8:00 PM;48,309.67;18,550.00;1,836.25;9,704.50;7,009.25;29,759.67
Jul 2, 2025 8:00 PM;Jul 2, 2025 9:00 PM;46,120.84;15,612.25;1,864.50;11,474.50;2,273.25;30,508.60
Jul 2, 2025 9:00 PM;Jul 2, 2025 10:00 PM;46,192.43;15,330.00;1,771.50;13,290.00;268.50;30,862.43
Jul 2, 2025 10:00 PM;Jul 2, 2025 11:00 PM;43,204.68;15,866.50;1,771.25;14,090.00;5.25;27,338.18
Jul 2, 2025 11:00 PM;Jul 3, 2025 12:00 AM;44,010.54;17,003.50;2,039.75;14,963.75;0.00;27,007.04
Jul 3, 2025 12:00 AM;Jul 3, 2025 1:00 AM;41,274.88;23,119.50;3,970.00;19,149.50;0.00;18,155.38
Jul 3, 2025 1:00 AM;Jul 3, 2025 2:00 AM;40,116.36;23,570.75;3,819.25;19,751.50;0.00;16,545.61
Jul 3, 2025 2:00 AM;Jul 3, 2025 3:00 AM;39,770.59;24,029.50;3,808.75;20,220.75;0.00;15,741.09
Jul 3, 2025 3:00 AM;Jul 3, 2025 4:00 AM;40,345.55;24,254.00;3,868.50;20,385.50;0.00;16,091.54
Jul 3, 2025 4:00 AM;Jul 3, 2025 5:00 AM;42,813.46;24,056.00;3,917.00;20,136.25;2.75;18,757.46
Jul 3, 2025 5:00 AM;Jul 3, 2025 6:00 AM;47,383.47;24,050.25;3,992.50;19,552.25;505.50;23,333.22
Jul 3, 2025 6:00 AM;Jul 3, 2025 7:00 AM;52,232.22;26,114.50;3,953.50;18,941.25;3,219.75;26,117.72
Jul 3, 2025 7:00 AM;Jul 3, 2025 8:00 AM;57,577.96;30,415.00;3,868.75;17,919.00;8,627.25;27,162.96
Jul 3, 2025 8:00 AM;Jul 3, 2025 9:00 AM;61,702.21;35,717.50;3,609.25;16,789.25;15,319.00;25,984.71
Jul 3, 2025 9:00 AM;Jul 3, 2025 10:00 AM;64,946.28;40,896.75;3,254.50;16,026.50;21,615.75;24,049.53
Jul 3, 2025 10:00 AM;Jul 3, 2025 11:00 AM;66,625.56;45,217.25;2,949.75;15,292.75;26,974.75;21,408.31
Jul 3, 2025 11:00 AM;Jul 3, 2025 12:00 PM;68,936.89;48,546.75;2,697.50;14,564.50;31,284.75;20,390.14
Jul 3, 2025 12:00 PM;Jul 3, 2025 1:00 PM;69,485.96;50,623.00;2,498.75;14,028.00;34,096.25;18,862.96
Jul 3, 2025 1:00 PM;Jul 3, 2025 2:00 PM;68,106.47;51,516.00;2,375.00;13,622.50;35,518.50;16,590.47
Jul 3, 2025 2:00 PM;Jul 3, 2025 3:00 PM;65,385.43;51,210.00;2,326.75;13,546.25;35,337.00;14,175.43
Jul 3, 2025 3:00 PM;Jul 3, 2025 4:00 PM;61,556.82;49,141.50;2,339.50;13,313.25;33,488.75;12,415.32
Jul 3, 2025 4:00 PM;Jul 3, 2025 5:00 PM;57,612.67;44,639.50;2,411.25;12,759.00;29,469.25;12,973.16
Jul 3, 2025 5:00 PM;Jul 3, 2025 6:00 PM;53,844.22;37,670.25;2,478.50;11,952.00;23,239.75;16,173.97
Jul 3, 2025 6:00 PM;Jul 3, 2025 7:00 PM;50,514.88;28,587.75;2,513.25;10,841.00;15,233.50;21,927.13
Jul 3, 2025 7:00 PM;Jul 3, 2025 8:00 PM;46,317.66;19,186.00;2,465.00;9,523.75;7,197.25;27,131.66
Jul 3, 2025 8:00 PM;Jul 3, 2025 9:00 PM;43,189.63;13,112.50;2,349.75;8,436.50;2,326.25;30,077.13
Jul 3, 2025 9:00 PM;Jul 3, 2025 10:00 PM;41,926.99;10,661.75;2,169.25;8,227.75;264.75;31,265.23
Jul 3, 2025 10:00 PM;Jul 3, 2025 11:00 PM;38,553.92;10,068.50;1,971.50;8,096.75;0.25;28,485.42
Jul 3, 2025 11:00 PM;Jul 4, 2025 12:00 AM;36,174.51;9,506.25;1,852.00;7,654.25;0.00;26,668.26
Jul 4, 2025 12:00 AM;Jul 4, 2025 1:00 AM;35,952.23;8,796.00;1,561.00;7,235.00;0.00;27,156.23
Jul 4, 2025 1:00 AM;Jul 4, 2025 2:00 AM;35,378.12;8,071.00;1,617.00;6,454.00;0.00;27,307.12
Jul 4, 2025 2:00 AM;Jul 4, 2025 3:00 AM;34,814.80;7,581.00;1,760.00;5,821.00;0.00;27,233.80
Jul 4, 2025 3:00 AM;Jul 4, 2025 4:00 AM;34,931.06;7,153.00;1,914.00;5,239.00;0.00;27,778.06
Jul 4, 2025 4:00 AM;Jul 4, 2025 5:00 AM;36,301.82;6,808.50;2,074.25;4,727.00;7.25;29,493.32
Jul 4, 2025 5:00 AM;Jul 4, 2025 6:00 AM;40,627.63;7,213.00;2,292.00;4,339.25;581.75;33,414.63
Jul 4, 2025 6:00 AM;Jul 4, 2025 7:00 AM;46,203.08;9,780.75;2,494.25;3,905.25;3,381.25;36,422.33
Jul 4, 2025 7:00 AM;Jul 4, 2025 8:00 AM;52,211.33;15,772.75;2,648.25;3,162.75;9,961.75;36,438.58
Jul 4, 2025 8:00 AM;Jul 4, 2025 9:00 AM;57,069.64;24,990.00;2,860.50;2,684.00;19,445.50;32,079.64
Jul 4, 2025 9:00 AM;Jul 4, 2025 10:00 AM;63,322.25;35,161.00;3,133.75;3,071.25;28,956.00;28,161.25
Jul 4, 2025 10:00 AM;Jul 4, 2025 11:00 AM;68,168.04;43,783.75;3,168.25;4,078.00;36,537.50;24,384.29
Jul 4, 2025 11:00 AM;Jul 4, 2025 12:00 PM;70,436.08;49,878.50;3,028.50;5,375.25;41,474.75;20,557.58
Jul 4, 2025 12:00 PM;Jul 4, 2025 1:00 PM;71,115.58;53,161.00;2,958.75;6,349.25;43,853.00;17,954.58
Jul 4, 2025 1:00 PM;Jul 4, 2025 2:00 PM;70,239.23;54,218.00;2,965.25;7,147.25;44,105.50;16,021.23
Jul 4, 2025 2:00 PM;Jul 4, 2025 3:00 PM;67,409.47;53,652.25;3,107.00;7,733.25;42,812.00;13,757.22
Jul 4, 2025 3:00 PM;Jul 4, 2025 4:00 PM;63,094.66;51,089.00;3,321.50;8,029.75;39,737.75;12,005.66
Jul 4, 2025 4:00 PM;Jul 4, 2025 5:00 PM;54,803.48;45,924.00;3,606.25;8,044.50;34,273.25;8,879.48
Jul 4, 2025 5:00 PM;Jul 4, 2025 6:00 PM;52,162.98;37,978.25;3,912.75;7,584.25;26,481.25;14,184.73
Jul 4, 2025 6:00 PM;Jul 4, 2025 7:00 PM;48,347.16;27,633.50;4,058.50;6,781.25;16,793.75;20,713.66
Jul 4, 2025 7:00 PM;Jul 4, 2025 8:00 PM;43,042.14;17,439.00;4,072.25;5,641.75;7,725.00;25,603.14
Jul 4, 2025 8:00 PM;Jul 4, 2025 9:00 PM;39,801.87;11,117.75;3,992.25;4,561.00;2,564.50;28,684.12
Jul 4, 2025 9:00 PM;Jul 4, 2025 10:00 PM;38,204.40;8,117.00;3,997.25;3,857.75;262.00;30,087.40
Jul 4, 2025 10:00 PM;Jul 4, 2025 11:00 PM;35,977.11;7,673.50;4,198.50;3,474.00;1.00;28,303.61
Jul 4, 2025 11:00 PM;Jul 5, 2025 12:00 AM;37,564.43;8,003.75;4,618.25;3,385.50;0.00;29,560.68
Jul 5, 2025 12:00 AM;Jul 5, 2025 1:00 AM;37,268.90;10,763.25;5,164.50;5,598.75;0.00;26,505.65
Jul 5, 2025 1:00 AM;Jul 5, 2025 2:00 AM;36,636.95;12,262.25;4,955.00;7,307.25;0.00;24,374.70
Jul 5, 2025 2:00 AM;Jul 5, 2025 3:00 AM;36,545.15;13,953.50;4,735.50;9,218.00;0.00;22,591.64
Jul 5, 2025 3:00 AM;Jul 5, 2025 4:00 AM;36,651.84;15,192.75;4,380.25;10,812.50;0.00;21,459.09
Jul 5, 2025 4:00 AM;Jul 5, 2025 5:00 AM;37,077.93;16,195.50;4,167.00;12,023.50;5.00;20,882.43
Jul 5, 2025 5:00 AM;Jul 5, 2025 6:00 AM;40,352.82;17,559.75;4,169.25;12,829.50;561.00;22,793.07
Jul 5, 2025 6:00 AM;Jul 5, 2025 7:00 AM;44,101.28;21,103.25;4,358.25;13,223.75;3,521.25;22,998.03
Jul 5, 2025 7:00 AM;Jul 5, 2025 8:00 AM;50,822.34;27,224.50;4,693.00;12,189.00;10,342.50;23,597.84
Jul 5, 2025 8:00 AM;Jul 5, 2025 9:00 AM;59,252.60;34,460.50;4,939.00;10,483.75;19,037.75;24,792.10
Jul 5, 2025 9:00 AM;Jul 5, 2025 10:00 AM;65,595.21;41,799.25;4,962.75;10,045.75;26,790.75;23,795.96
Jul 5, 2025 10:00 AM;Jul 5, 2025 11:00 AM;69,080.31;47,952.75;4,720.75;11,035.50;32,196.50;21,127.56
Jul 5, 2025 11:00 AM;Jul 5, 2025 12:00 PM;70,063.44;50,546.00;2,954.25;12,050.25;35,541.50;19,517.44
Jul 5, 2025 12:00 PM;Jul 5, 2025 1:00 PM;69,935.65;52,593.75;2,881.25;12,711.75;37,000.75;17,341.90
Jul 5, 2025 1:00 PM;Jul 5, 2025 2:00 PM;68,312.97;53,956.25;2,818.75;14,003.75;37,133.75;14,356.72
Jul 5, 2025 2:00 PM;Jul 5, 2025 3:00 PM;65,566.51;54,168.50;2,757.75;15,392.25;36,018.50;11,398.01
Jul 5, 2025 3:00 PM;Jul 5, 2025 4:00 PM;59,984.70;52,502.00;2,783.25;16,391.00;33,327.75;7,482.70
Jul 5, 2025 4:00 PM;Jul 5, 2025 5:00 PM;57,421.32;48,603.50;2,845.00;16,922.75;28,835.75;8,817.82
Jul 5, 2025 5:00 PM;Jul 5, 2025 6:00 PM;51,573.00;44,514.25;4,682.50;17,235.50;22,596.25;7,058.75
Jul 5, 2025 6:00 PM;Jul 5, 2025 7:00 PM;47,567.00;35,706.50;4,850.25;16,328.75;14,527.50;11,860.49
Jul 5, 2025 7:00 PM;Jul 5, 2025 8:00 PM;41,843.87;25,977.50;5,086.00;13,949.25;6,942.25;15,866.37
Jul 5, 2025 8:00 PM;Jul 5, 2025 9:00 PM;37,829.84;18,842.50;5,244.75;11,267.00;2,330.75;18,987.34
Jul 5, 2025 9:00 PM;Jul 5, 2025 10:00 PM;36,529.85;15,384.25;5,150.75;10,011.75;221.75;21,145.61
Jul 5, 2025 10:00 PM;Jul 5, 2025 11:00 PM;35,209.20;14,411.25;4,982.25;9,427.00;2.00;20,797.95
Jul 5, 2025 11:00 PM;Jul 6, 2025 12:00 AM;34,853.38;14,015.00;4,837.50;9,177.50;0.00;20,838.38
Jul 6, 2025 12:00 AM;Jul 6, 2025 1:00 AM;33,616.41;14,850.00;5,061.50;9,788.50;0.00;18,766.41
Jul 6, 2025 1:00 AM;Jul 6, 2025 2:00 AM;32,697.25;15,090.50;4,818.75;10,271.75;0.00;17,606.75
Jul 6, 2025 2:00 AM;Jul 6, 2025 3:00 AM;32,466.87;15,511.25;4,546.50;10,964.75;0.00;16,955.62
Jul 6, 2025 3:00 AM;Jul 6, 2025 4:00 AM;32,347.06;15,827.25;4,177.00;11,650.25;0.00;16,519.81
Jul 6, 2025 4:00 AM;Jul 6, 2025 5:00 AM;32,461.12;15,912.50;3,677.50;12,231.50;3.50;16,548.62
Jul 6, 2025 5:00 AM;Jul 6, 2025 6:00 AM;34,536.23;16,172.00;3,167.25;12,589.25;415.50;18,364.23
