Den;Hodina;Nákup (MWh);Prodej (MWh);"Saldo DT
(MWh)";"Export
(MWh)";"Import
(MWh)";Množství - vč. Exp a Imp (MWh);Marginální cena ČR (EUR/MWh);Marginální cena ČR (Kč/MWh);Kurz Kč/EUR (ČNB);Částka (EUR)
9/20/2023;17;2767.6;1752.3;-1015.3;1308.8;2324.1;2767.6;63.22;1542.25;24.395;174967.67
9/20/2023;18;2232.8;2245.5;12.7;1180.5;1167.8;2245.5;105;2561.48;24.395;235777.5
9/20/2023;19;2206.3;3092.4;886.1;1117.8;231.7;3092.4;159.04;3879.78;24.395;491815.3
9/20/2023;20;2342.5;3194.7;852.2;884.5;32.3;3194.7;202.56;4941.45;24.395;647118.43
9/20/2023;21;2295.8;3152.9;857.1;1164.6;307.5;3152.9;149.7;3651.93;24.395;471989.13
9/20/2023;22;2017.5;2920;902.5;1442.1;539.6;2920;106.64;2601.48;24.395;311388.8
9/20/2023;23;1754.4;2608.2;853.8;1519.9;666.1;2608.2;90.62;2210.68;24.395;236355.08
9/20/2023;24;1506.8;2447.7;940.9;1597.6;656.7;2447.7;81.26;1982.34;24.395;198900.1
9/21/2023;1;1796.9;1934.8;137.9;1426.4;1288.5;1934.8;75.68;1850;24.445;146425.66
9/21/2023;2;2658.5;1938.2;-720.3;1250.5;1970.8;2658.5;72.04;1761.02;24.445;191518.34
9/21/2023;3;2727;2065.2;-661.8;1200.8;1862.6;2727;59.21;1447.39;24.445;161465.67
9/21/2023;4;2702.7;2142.7;-560;1333;1893;2702.7;44.16;1079.49;24.445;119351.23
9/21/2023;5;2737.4;2173.2;-564.2;1352.5;1916.7;2737.4;57.88;1414.88;24.445;158440.71
9/21/2023;6;1640.1;1990.6;350.5;1471.5;1121;1990.6;78.1;1909.15;24.445;155465.86
9/21/2023;7;2229.9;1954.2;-275.7;1098.4;1374.1;2229.9;107.43;2626.13;24.445;239558.16
9/21/2023;8;2425.3;2146.6;-278.7;783.6;1062.3;2425.3;117.49;2872.04;24.445;284948.5
9/21/2023;9;2349.5;2206.7;-142.8;423.4;566.2;2349.5;115.82;2831.22;24.445;272119.09
9/21/2023;10;2386.6;2231.2;-155.4;715.4;870.8;2386.6;103.38;2527.12;24.445;246726.71
9/21/2023;11;2346.5;2493.1;146.6;596.6;450;2493.1;93.68;2290.01;24.445;233553.61
9/21/2023;12;2382.6;2749.2;366.6;744;377.4;2749.2;79.55;1944.6;24.445;218698.86
9/21/2023;13;2416.3;2812.3;396;1093.8;697.8;2812.3;75.77;1852.2;24.445;213087.97
9/21/2023;14;2365.7;2695;329.3;848.7;519.4;2695;78.75;1925.04;24.445;212231.25
9/21/2023;15;2188.7;2720.6;531.9;853.8;321.9;2720.6;86.29;2109.36;24.445;234760.57
9/21/2023;16;2138.7;2712.1;573.4;950.5;377.1;2712.1;93.8;2292.94;24.445;254394.98
9/21/2023;17;2113.7;3200.9;1087.2;1379.8;292.6;3200.9;105.76;2585.3;24.445;338527.18
9/21/2023;18;2185.6;3397.1;1211.5;1383.4;171.9;3397.1;122.25;2988.4;24.445;415295.48
9/21/2023;19;2193.9;3638.7;1444.8;1911;466.2;3638.7;187.63;4586.62;24.445;682729.28
9/21/2023;20;2313.8;4041.8;1728;2078.7;350.7;4041.8;266.28;6509.22;24.445;1076250.5
9/21/2023;21;2222.8;4052.3;1829.5;2252.5;423;4052.3;151.49;3703.17;24.445;613882.93
9/21/2023;22;1901.5;3874.2;1972.7;1972.7;0;3874.2;114.8;2806.29;24.445;444758.16
9/21/2023;23;1639.6;3521.3;1881.7;1964.9;83.2;3521.3;100.1;2446.95;24.445;352482.13
9/21/2023;24;1401.2;3029.2;1628;1628;0;3029.2;94.75;2316.16;24.445;287016.7
9/22/2023;1;1196.6;2699.7;1503.1;1509.2;6.1;2699.7;88.37;2154.9;24.385;238572.49
9/22/2023;2;1512.6;2639.5;1126.9;1200.8;73.9;2639.5;87.16;2125.4;24.385;230058.82
9/22/2023;3;2227.6;2704.2;476.6;855.9;379.3;2704.2;85.18;2077.11;24.385;230343.76
9/22/2023;4;2103.2;2775.7;672.5;1024.2;351.7;2775.7;83.53;2036.88;24.385;231854.22
9/22/2023;5;1162.2;2696.5;1534.3;1661.8;127.5;2696.5;83.9;2045.9;24.385;226236.35
9/22/2023;6;1339.1;2998.7;1659.6;1713.1;53.5;2998.7;88.45;2156.85;24.385;265235.02
9/22/2023;7;2051;3266.4;1215.4;1646.8;431.4;3266.4;109.26;2664.31;24.385;356886.86
9/22/2023;8;2192.9;3669.6;1476.7;1595.2;118.5;3669.6;136.51;3328.8;24.385;500937.1
9/22/2023;9;2183.8;3587.7;1403.9;1685.1;281.2;3587.7;135.21;3297.1;24.385;485092.92
9/22/2023;10;2189.9;3221.5;1031.6;1610.8;579.2;3221.5;117.01;2853.29;24.385;376947.72
9/22/2023;11;2090;2968.9;878.9;1515.6;636.7;2968.9;99.64;2429.72;24.385;295821.2
9/22/2023;12;2087.9;2277.7;189.8;787;597.2;2277.7;90.93;2217.33;24.385;207111.26
9/22/2023;13;2204.4;1825;-379.4;941.1;1320.5;2204.4;85.65;2088.58;24.385;188806.86
9/22/2023;14;3126.2;1875.8;-1250.4;779.2;2029.6;3126.2;78.92;1924.46;24.385;246719.7
9/22/2023;15;3028.5;1863;-1165.5;905;2070.5;3028.5;79.01;1926.66;24.385;239281.79
9/22/2023;16;2424.9;1845.5;-579.4;945.3;1524.7;2424.9;86.11;2099.79;24.385;208808.14
9/22/2023;17;1991.1;2283.4;292.3;1256.5;964.2;2283.4;94.8;2311.7;24.385;216466.32
9/22/2023;18;1977.8;3135;1157.2;1716.1;558.9;3135;120.95;2949.37;24.385;379178.25
9/22/2023;19;1930.2;3479.1;1548.9;1548.9;0;3479.1;135;3291.98;24.385;469678.5
9/22/2023;20;1936.6;3572.9;1636.3;1636.3;0;3572.9;158.15;3856.49;24.385;565054.14
9/22/2023;21;1805.7;3690.8;1885.1;1993.4;108.3;3690.8;134.68;3284.17;24.385;497076.94
9/22/2023;22;1497;3666.7;2169.7;2169.7;0;3666.7;116.45;2839.63;24.385;426987.22
9/22/2023;23;1192.7;3024.2;1831.5;1831.5;0;3024.2;105.93;2583.1;24.385;320353.51
9/22/2023;24;1038;2962.7;1924.7;1924.7;0;2962.7;103.06;2513.12;24.385;305335.86
9/23/2023;1;962.5;2988.6;2026.1;2026.1;0;2988.6;109.04;2658.94;24.385;325876.94
9/23/2023;2;1389.4;3296.2;1906.8;1906.8;0;3296.2;101.24;2468.74;24.385;333707.29
9/23/2023;3;1368.5;3116.6;1748.1;1748.1;0;3116.6;97.05;2366.56;24.385;302466.03
9/23/2023;4;1390.6;2953.5;1562.9;1562.9;0;2953.5;91.72;2236.59;24.385;270895.02
9/23/2023;5;1364.4;2946.8;1582.4;1582.4;0;2946.8;89.37;2179.29;24.385;263355.52
9/23/2023;6;1382.8;3074.5;1691.7;1691.7;0;3074.5;91.78;2238.06;24.385;282177.61
9/23/2023;7;1424.7;3166.6;1741.9;1741.9;0;3166.6;98.88;2411.19;24.385;313113.41
9/23/2023;8;1505.1;3078.7;1573.6;1573.6;0;3078.7;107.2;2614.07;24.385;330036.64
9/23/2023;9;1604.5;2883.3;1278.8;1278.8;0;2883.3;109.99;2682.11;24.385;317134.17
9/23/2023;10;1703.3;2527.9;824.6;955;130.4;2527.9;104.68;2552.62;24.385;264620.57
9/23/2023;11;1754.2;2296.2;542;1401.2;859.2;2296.2;90.75;2212.94;24.385;208380.15
9/23/2023;12;2885;2275.8;-609.2;1476.7;2085.9;2885;84.9;2070.29;24.385;244936.5
9/23/2023;13;2811.4;2351.4;-460;1644.1;2104.1;2811.4;79.89;1948.12;24.385;224602.75
9/23/2023;14;2878;2414.5;-463.5;1484.2;1947.7;2878;70.55;1720.36;24.385;203042.9
9/23/2023;15;2855.5;2443.3;-412.2;1685.5;2097.7;2855.5;55.25;1347.27;24.385;157766.38
9/23/2023;16;2774.7;2380.4;-394.3;1725.8;2120.1;2774.7;80.34;1959.09;24.385;222919.4
9/23/2023;17;1692.6;2327.7;635.1;1711.4;1076.3;2327.7;88.09;2148.08;24.385;205047.09
9/23/2023;18;1667.2;2604.2;937;1485.4;548.4;2604.2;108.2;2638.46;24.385;281774.44
9/23/2023;19;1757.8;3269.9;1512.1;1512.1;0;3269.9;130.49;3182;24.385;426689.25
9/23/2023;20;1828.5;3339;1510.5;1733.6;223.1;3339;155.43;3790.16;24.385;518980.77
9/23/2023;21;1753.1;3441.8;1688.7;2250.1;561.4;3441.8;145;3535.83;24.385;499061
9/23/2023;22;1583;3221.1;1638.1;1926;287.9;3221.1;117.91;2875.24;24.385;379799.9
9/23/2023;23;1475.4;3072.7;1597.3;1721.1;123.8;3072.7;106.92;2607.24;24.385;328533.08
9/23/2023;24;1352.5;3261.6;1909.1;2009.7;100.6;3261.6;100.28;2445.33;24.385;327073.25
9/24/2023;1;954.3;2499.4;1545.1;1778.3;233.2;2499.4;98.71;2407.04;24.385;246715.77
9/24/2023;2;1207.9;2542.3;1334.4;1437.5;103.1;2542.3;87.24;2127.35;24.385;221790.25
9/24/2023;3;1282;2572.1;1290.1;1422.8;132.7;2572.1;77.73;1895.45;24.385;199929.33
9/24/2023;4;1285.8;2573.6;1287.8;1501.9;214.1;2573.6;77.29;1884.72;24.385;198913.54
9/24/2023;5;1204.1;2571.7;1367.6;1542;174.4;2571.7;82.09;2001.77;24.385;211110.85
9/24/2023;6;1194.1;2602.9;1408.8;1537.8;129;2602.9;89.39;2179.78;24.385;232673.23
9/24/2023;7;1229.3;2466.5;1237.2;1411.1;173.9;2466.5;92.87;2264.64;24.385;229063.86
9/24/2023;8;1226.9;2299.7;1072.8;1307.2;234.4;2299.7;93.26;2274.15;24.385;214470.02
9/24/2023;9;1293;2150.6;857.6;857.6;0;2150.6;89.81;2190.02;24.385;193145.39
9/24/2023;10;1609.9;2133.3;523.4;739.4;216;2133.3;59.36;1447.49;24.385;126632.69
9/24/2023;11;2334.6;1725.2;-609.4;738;1347.4;2334.6;1.06;25.85;24.385;2474.68
9/24/2023;12;2874.4;1691.3;-1183.1;478;1661.1;2874.4;0.85;20.73;24.385;2443.24
9/24/2023;13;2848.1;1806;-1042.1;1114.8;2156.9;2848.1;-0.02;-0.49;24.385;-56.96
9/24/2023;14;2852.5;1799.4;-1053.1;1125.3;2178.4;2852.5;-1.38;-33.65;24.385;-3936.45
9/24/2023;15;2804.9;1756.5;-1048.4;987.2;2035.6;2804.9;-1.84;-44.87;24.385;-5161.02
9/24/2023;16;2822.5;1607.4;-1215.1;681.6;1896.7;2822.5;-0.02;-0.49;24.385;-56.45
9/24/2023;17;1752.5;1479.5;-273;1031.2;1304.2;1752.5;5.21;127.05;24.385;9130.53
9/24/2023;18;1598.6;1860;261.4;498.1;236.7;1860;99.56;2427.77;24.385;185181.6
9/24/2023;19;1822;2246;424;1425.9;1001.9;2246;133.9;3265.15;24.385;300739.4
9/24/2023;20;1993.3;2438.2;444.9;1363.9;919;2438.2;157.09;3830.64;24.385;383016.84
9/24/2023;21;1972.1;2361.6;389.5;1124.6;735.1;2361.6;134.98;3291.49;24.385;318768.77
9/24/2023;22;1792.3;1989.8;197.5;499.3;301.8;1989.8;105;2560.43;24.385;208929
9/24/2023;23;1679.7;1874.1;194.4;467.2;272.8;1874.1;93.97;2291.46;24.385;176109.18
9/24/2023;24;1741.4;2019.3;277.9;735.1;457.2;2019.3;72.8;1775.23;24.385;147005.04
9/25/2023;1;1730;2309.8;579.8;1307.1;727.3;2309.8;34.63;844.28;24.38;79988.37
9/25/2023;2;2293.5;1959.2;-334.3;980.8;1315.1;2293.5;10;243.8;24.38;22935
9/25/2023;3;2254.9;2096.6;-158.3;1163;1321.3;2254.9;1.09;26.57;24.38;2457.84
9/25/2023;4;2253.6;2254.7;1.1;1403.7;1402.6;2254.7;0.08;1.95;24.38;180.38
9/25/2023;5;2275.5;2275.6;0.1;1355.2;1355.1;2275.6;0.49;11.95;24.38;1115.04
9/25/2023;6;1871.3;2441.6;570.3;1615;1044.7;2441.6;50.25;1225.1;24.38;122690.4
9/25/2023;7;2309.2;2342.1;32.9;1068.7;1035.8;2342.1;108.39;2642.55;24.38;253860.22
9/25/2023;8;2497.6;2661.5;163.9;617.9;454;2661.5;139.15;3392.48;24.38;370347.73
9/25/2023;9;2447;2570.4;123.4;287.5;164.1;2570.4;143;3486.34;24.38;367567.2
9/25/2023;10;2420.8;2701.4;280.6;557.1;276.5;2701.4;118.32;2884.64;24.38;319629.65
9/25/2023;11;2385.1;2837.7;452.6;931.2;478.6;2837.7;94.25;2297.82;24.38;267453.23
9/25/2023;12;2612.5;2784.2;171.7;1276.1;1104.4;2784.2;89.01;2170.06;24.38;247821.64
9/25/2023;13;2707.9;2625.4;-82.5;1380.7;1463.2;2707.9;77.1;1879.7;24.38;208779.09
9/25/2023;14;2734.1;2715.7;-18.4;1366.6;1385;2734.1;76.11;1855.56;24.38;208092.35
9/25/2023;15;2558.5;2727.1;168.6;1291.7;1123.1;2727.1;84.09;2050.11;24.38;229321.84
9/25/2023;16;2351.7;2745.5;393.8;1021;627.2;2745.5;92.06;2244.42;24.38;252750.73
9/25/2023;17;2274.3;2839.8;565.5;1221.9;656.4;2839.8;97.46;2376.08;24.38;276766.91
9/25/2023;18;2361.9;3286.7;924.8;924.8;0;3286.7;125.92;3069.93;24.38;413861.26
9/25/2023;19;2462.7;4056.3;1593.6;1793.3;199.7;4056.3;194.55;4743.13;24.38;789153.17
9/25/2023;20;2448.1;4081.1;1633;1885.4;252.4;4081.1;358.7;8745.11;24.38;1463890.57
9/25/2023;21;2460.3;4273.8;1813.5;2313.9;500.4;4273.8;240.05;5852.42;24.38;1025925.69
9/25/2023;22;2140.6;3819.1;1678.5;2483.3;804.8;3819.1;135.76;3309.83;24.38;518481.02
9/25/2023;23;1906.5;3708.1;1801.6;2082;280.4;3708.1;122.85;2995.08;24.38;455540.09
9/25/2023;24;1695.8;3497.5;1801.7;2121.4;319.7;3497.5;110.41;2691.8;24.38;386158.98
9/26/2023;1;1278;2893.6;1615.6;2129.7;514.1;2893.6;113.76;2778.59;24.425;329175.94
9/26/2023;2;1276.9;2848.8;1571.9;1916.2;344.3;2848.8;107.99;2637.66;24.425;307641.91
9/26/2023;3;1239.8;2959.4;1719.6;2110.9;391.3;2959.4;104.93;2562.92;24.425;310529.84
9/26/2023;4;1424.8;3001.8;1577;2186.4;609.4;3001.8;104.58;2554.37;24.425;313928.24
9/26/2023;5;1480.6;3286.7;1806.1;2407.8;601.7;3286.7;104.31;2547.77;24.425;342835.68
9/26/2023;6;1512.6;3539.7;2027.1;2307.9;280.8;3539.7;107.99;2637.66;24.425;382252.2
9/26/2023;7;2099;3542;1443;2379.4;936.4;3542;150;3663.75;24.425;531300
9/26/2023;8;2247.4;4135.1;1887.7;2630.9;743.2;4135.1;250.68;6122.86;24.425;1036586.87
9/26/2023;9;2259.6;3682.6;1423;2328.5;905.5;3682.6;157.81;3854.51;24.425;581151.11
9/26/2023;10;2241.9;3380.6;1138.7;1666.4;527.7;3380.6;116.8;2852.84;24.425;394854.08
9/26/2023;11;2130.5;3004;873.5;1597.4;723.9;3004;98.96;2417.1;24.425;297275.84
9/26/2023;12;2636.5;2851.7;215.2;1088.1;872.9;2851.7;93.3;2278.85;24.425;266063.61
9/26/2023;13;2968;2962.7;-5.3;561;566.3;2968;89.48;2185.55;24.425;265576.64
9/26/2023;14;2711.9;2882;170.1;637.5;467.4;2882;80.06;1955.47;24.425;230732.92
9/26/2023;15;2596;2922.7;326.7;731.2;404.5;2922.7;88.89;2171.14;24.425;259798.8
9/26/2023;16;1945.7;2764.1;818.4;911.1;92.7;2764.1;98.02;2394.14;24.425;270937.08
9/26/2023;17;1893.4;2844.3;950.9;950.9;0;2844.3;104.51;2552.66;24.425;297257.79
9/26/2023;18;1986.1;3208.9;1222.8;1734.9;512.1;3208.9;135;3297.38;24.425;433201.5
9/26/2023;19;2073.7;3588.8;1515.1;2099.5;584.4;3588.8;176.12;4301.73;24.425;632059.46
9/26/2023;20;2225.1;3773.5;1548.4;1823.1;274.7;3773.5;241.68;5903.03;24.425;911979.48
9/26/2023;21;2096.5;3637.7;1541.2;1738.8;197.6;3637.7;160.34;3916.31;24.425;583268.82
9/26/2023;22;1820.7;3422.8;1602.1;1602.1;0;3422.8;126.27;3084.15;24.425;432196.96
9/26/2023;23;1500.8;3464.7;1963.9;2063;99.1;3464.7;108.06;2639.37;24.425;374395.48
9/26/2023;24;1319.1;2948.3;1629.2;1859.2;230;2948.3;101.28;2473.76;24.425;298603.82
9/27/2023;1;1218;2675.7;1457.7;1622.5;164.8;2675.7;105.51;2581.3;24.465;282313.11
9/27/2023;2;1221.7;2559.3;1337.6;1538.4;200.8;2559.3;102;2495.43;24.465;261048.6
9/27/2023;3;1188;2672.8;1484.8;1746.6;261.8;2672.8;102.7;2512.56;24.465;274496.56
9/27/2023;4;1183.1;2747.5;1564.4;1819.5;255.1;2747.5;102.98;2519.41;24.465;282937.55
9/27/2023;5;1217;3027.3;1810.3;1976.7;166.4;3027.3;100.58;2460.69;24.465;304485.83
9/27/2023;6;1413.9;3298.7;1884.8;1884.8;0;3298.7;108.41;2652.25;24.465;357612.07
9/27/2023;7;2033.7;3055.7;1022;1251.2;229.2;3055.7;141.02;3450.05;24.465;430914.81
9/27/2023;8;2159.2;3587.2;1428;1991.2;563.2;3587.2;213.1;5213.49;24.465;764432.32
9/27/2023;9;2094.1;3398.1;1304;1711.2;407.2;3398.1;171.65;4199.42;24.465;583283.87
9/27/2023;10;2106.7;3090.7;984;1383.8;399.8;3090.7;129.65;3171.89;24.465;400709.26
9/27/2023;11;2049;2629.7;580.7;1393.5;812.8;2629.7;102.33;2503.5;24.465;269097.2
9/27/2023;12;2381.6;2559.8;178.2;704;525.8;2559.8;93.26;2281.61;24.465;238726.95
9/27/2023;13;2745.7;2571.4;-174.3;429.2;603.5;2745.7;90.2;2206.74;24.465;247662.14
9/27/2023;14;2611;2454;-157;359.9;516.9;2611;87.34;2136.77;24.465;228044.74
9/27/2023;15;2524.5;2518.9;-5.6;544.4;550;2524.5;88.85;2173.72;24.465;224301.83
9/27/2023;16;1867.6;2431.8;564.2;804.5;240.3;2431.8;93.34;2283.56;24.465;226984.21
9/27/2023;17;1803.7;2661.5;857.8;869.8;12;2661.5;107.65;2633.66;24.465;286510.48
9/27/2023;18;1758.8;2984.8;1226;1612.7;386.7;2984.8;146.03;3572.62;24.465;435870.34
9/27/2023;19;1885.6;3379.1;1493.5;2045.8;552.3;3379.1;191.14;4676.24;24.465;645881.17
9/27/2023;20;1997.8;3395.4;1397.6;1698.7;301.1;3395.4;210.51;5150.13;24.465;714765.65
9/27/2023;21;1953.1;3098.3;1145.2;1154.8;9.6;3098.3;141.51;3462.04;24.465;438440.43
9/27/2023;22;1698;3164.4;1466.4;1504.3;37.9;3164.4;107.78;2636.84;24.465;341059.03
9/27/2023;23;1599.2;3024;1424.8;1424.8;0;3024;96.38;2357.94;24.465;291453.12
9/27/2023;24;1440.4;2490.9;1050.5;1221.1;170.6;2490.9;88.76;2171.51;24.465;221092.28
9/28/2023;1;1503.3;2079.3;576;1273.7;697.7;2079.3;87.94;2151.45;24.465;182853.64
9/28/2023;2;1893.5;2066.6;173.1;1309.6;1136.5;2066.6;83.13;2033.78;24.465;171796.46
9/28/2023;3;1905.8;2127.6;221.8;1279.2;1057.4;2127.6;72.19;1766.13;24.465;153591.44
9/28/2023;4;1883.2;2116.3;233.1;1285.2;1052.1;2116.3;71.56;1750.72;24.465;151442.43
9/28/2023;5;1869.9;2166.3;296.4;1341.5;1045.1;2166.3;79.24;1938.61;24.465;171657.61
9/28/2023;6;1056.6;2469.2;1412.6;1993.6;581;2469.2;91.03;2227.05;24.465;224771.28
9/28/2023;7;1196.4;2453.7;1257.3;1558;300.7;2453.7;114.83;2809.32;24.465;281758.37
9/28/2023;8;1238.9;2390.2;1151.3;1151.3;0;2390.2;126.25;3088.71;24.465;301762.75
9/28/2023;9;1225.8;2548.7;1322.9;1493.2;170.3;2548.7;129.56;3169.69;24.465;330209.57
9/28/2023;10;1334.5;2518.1;1183.6;1961.3;777.7;2518.1;110.85;2711.95;24.465;279131.39
9/28/2023;11;1368.1;2529.9;1161.8;1704.5;542.7;2529.9;93.36;2284.05;24.465;236191.46
9/28/2023;12;1408;2503;1095;1728;633;2503;88.56;2166.62;24.465;221665.68
9/28/2023;13;2090.7;2437.8;347.1;918.7;571.6;2437.8;85.12;2082.46;24.465;207505.54
9/28/2023;14;2054.1;2490.1;436;1172.8;736.8;2490.1;83.14;2034.02;24.465;207026.91
9/28/2023;15;1254;2520.9;1266.9;1681.4;414.5;2520.9;87.7;2145.58;24.465;221082.93
9/28/2023;16;1224.4;2563.3;1338.9;1787.8;448.9;2563.3;92.02;2251.27;24.465;235874.87
9/28/2023;17;1201.4;2511.3;1309.9;1739;429.1;2511.3;99.89;2443.81;24.465;250853.76
9/28/2023;18;1163.9;3058.9;1895;1895;0;3058.9;132.63;3244.79;24.465;405701.91
9/28/2023;19;1342.2;3427.4;2085.2;2085.2;0;3427.4;175;4281.38;24.465;599795
9/28/2023;20;1466.5;3612.7;2146.2;2146.2;0;3612.7;253.77;6208.48;24.465;916794.88
9/28/2023;21;1501.5;3293.3;1791.8;1826.7;34.9;3293.3;156.27;3823.15;24.465;514643.99
9/28/2023;22;1344.3;2996.2;1651.9;1651.9;0;2996.2;127.95;3130.3;24.465;383363.79
9/28/2023;23;1139.6;3006.3;1866.7;1968.4;101.7;3006.3;117.97;2886.14;24.465;354653.21
9/28/2023;24;1045.7;3077;2031.3;2151.5;120.2;3077;110.54;2704.36;24.465;340131.58
9/29/2023;1;1030.1;2691.8;1661.7;1835.8;174.1;2691.8;108.5;2640.89;24.34;292060.3
9/29/2023;2;1236.1;2671.4;1435.3;1493.6;58.3;2671.4;97.63;2376.31;24.34;260808.78
9/29/2023;3;1211.3;2863;1651.7;1656;4.3;2863;93.81;2283.34;24.34;268578.03
9/29/2023;4;1198;2939.4;1741.4;1742.8;1.4;2939.4;90.22;2195.96;24.34;265192.67
9/29/2023;5;1232;2906.6;1674.6;1719.5;44.9;2906.6;93.26;2269.95;24.34;271069.52
9/29/2023;6;1374.1;2651.8;1277.7;1775.3;497.6;2651.8;99.28;2416.48;24.34;263270.7
9/29/2023;7;1571.4;2358.3;786.9;982.7;195.8;2358.3;127.5;3103.35;24.34;300683.25
9/29/2023;8;1750.4;2557.5;807.1;807.1;0;2557.5;137.92;3356.97;24.34;352730.4
9/29/2023;9;1705.6;2322.8;617.2;805.5;188.3;2322.8;130.05;3165.42;24.34;302080.14
9/29/2023;10;1761.1;2567.5;806.4;1470.1;663.7;2567.5;106.86;2600.97;24.34;274363.05
9/29/2023;11;2526.6;2758.7;232.1;1169.7;937.6;2758.7;92.07;2240.98;24.34;253993.51
9/29/2023;12;2527.1;2815.3;288.2;1435.4;1147.2;2815.3;87.37;2126.59;24.34;245972.76
9/29/2023;13;2544.9;2791;246.1;1119.7;873.6;2791;82.05;1997.1;24.34;229001.55
9/29/2023;14;2510;2548.5;38.5;1080.8;1042.3;2548.5;72.44;1763.19;24.34;184613.34
9/29/2023;15;2412.1;2560.8;148.7;1337;1188.3;2560.8;77.04;1875.15;24.34;197284.03
9/29/2023;16;2326.9;2552.5;225.6;1597.7;1372.1;2552.5;90.7;2207.64;24.34;231511.75
9/29/2023;17;1490.3;2274;783.7;1962.4;1178.7;2274;98.84;2405.77;24.34;224762.16
9/29/2023;18;1542.8;1943.1;400.3;1274.3;874;1943.1;118.67;2888.43;24.34;230587.68
9/29/2023;19;1636.3;2146.5;510.2;1240.6;730.4;2146.5;134.94;3284.44;24.34;289648.71
9/29/2023;20;1762.4;2261.9;499.5;1169.1;669.6;2261.9;142.52;3468.94;24.34;322365.99
9/29/2023;21;1584.1;2323.9;739.8;1040.1;300.3;2323.9;134.04;3262.53;24.34;311495.56
9/29/2023;22;1341.3;2365.2;1023.9;1315.3;291.4;2365.2;113.4;2760.16;24.34;268213.68
9/29/2023;23;1118.7;2370;1251.3;1345.9;94.6;2370;106.57;2593.91;24.34;252570.9
9/29/2023;24;1012.8;2534.6;1521.8;1587.3;65.5;2534.6;101.07;2460.04;24.34;256172.02
9/30/2023;1;1045.5;3027;1981.5;1981.5;0;3027;91.59;2229.3;24.34;277242.93
9/30/2023;2;1180.4;3177.4;1997;2047.2;50.2;3177.4;88.89;2163.58;24.34;282439.09
9/30/2023;3;1148.1;3138.5;1990.4;2082.8;92.4;3138.5;88.71;2159.2;24.34;278416.34
9/30/2023;4;1142;2966.5;1824.5;1932.6;108.1;2966.5;88.72;2159.45;24.34;263187.88
9/30/2023;5;1096.2;3008.1;1911.9;1979.8;67.9;3008.1;88.28;2148.74;24.34;265555.07
9/30/2023;6;1102.2;2979.1;1876.9;1876.9;0;2979.1;92.1;2241.71;24.34;274375.11
9/30/2023;7;1141.4;3320.4;2179;2179;0;3320.4;105.3;2563;24.34;349638.12
9/30/2023;8;1222.6;3185.9;1963.3;2415.3;452;3185.9;109.39;2662.55;24.34;348505.6
9/30/2023;9;1286.1;3075.6;1789.5;2112.2;322.7;3075.6;110.02;2677.89;24.34;338377.51
9/30/2023;10;1388.2;2759.6;1371.4;1657.4;286;2759.6;104.99;2555.46;24.34;289730.4
9/30/2023;11;1464.2;2348.4;884.2;1165.3;281.1;2348.4;87.55;2130.97;24.34;205602.42
9/30/2023;12;1591.2;1711.2;120;771.6;651.6;1711.2;70.6;1718.4;24.34;120810.72
9/30/2023;13;1579.1;1633.7;54.6;681;626.4;1633.7;42.76;1040.78;24.34;69857.01
9/30/2023;14;1606.9;1532.3;-74.6;761.1;835.7;1606.9;9.18;223.44;24.34;14751.34
9/30/2023;15;1522;1703.1;181.1;1052.9;871.8;1703.1;15.04;366.07;24.34;25614.62
9/30/2023;16;1448.6;1886.4;437.8;1429.3;991.5;1886.4;56;1363.04;24.34;105638.4
9/30/2023;17;1267.1;2707.7;1440.6;1880.4;439.8;2707.7;85.01;2069.14;24.34;230181.58
9/30/2023;18;1309.8;2965;1655.2;1806.3;151.1;2965;107.76;2622.88;24.34;319508.4
9/30/2023;19;1426.2;3582;2155.8;2155.8;0;3582;134.61;3276.41;24.34;482173.02
9/30/2023;20;1572.9;3741.5;2168.6;2168.6;0;3741.5;162.21;3948.19;24.34;606908.72
9/30/2023;21;1487.4;3653.1;2165.7;2165.7;0;3653.1;133.64;3252.8;24.34;488200.28
9/30/2023;22;1317.7;3407;2089.3;2148.9;59.6;3407;111.42;2711.96;24.34;379607.94
9/30/2023;23;1218.7;3384.9;2166.2;2209;42.8;3384.9;107.4;2614.12;24.34;363538.26
9/30/2023;24;1097.1;3512.6;2415.5;2485.5;70;3512.6;101.04;2459.31;24.34;354913.1
10/1/2023;1;965.2;3170.6;2205.4;2523.3;317.9;3170.6;102.73;2500.45;24.34;325715.74
10/1/2023;2;1070;3204.7;2134.7;2475;340.3;3204.7;94.14;2291.37;24.34;301690.46
10/1/2023;3;1061.5;3235.7;2174.2;2545.9;371.7;3235.7;88.6;2156.52;24.34;286683.02
10/1/2023;4;1054.1;3267.2;2213.1;2614;400.9;3267.2;88.18;2146.3;24.34;288101.7
10/1/2023;5;1065;3249.1;2184.1;2548.9;364.8;3249.1;85.8;2088.37;24.34;278772.78
10/1/2023;6;1069.6;3284.8;2215.2;2512.1;296.9;3284.8;84.93;2067.2;24.34;278978.06
10/1/2023;7;1081.7;3168.6;2086.9;2351.6;264.7;3168.6;84.62;2059.65;24.34;268126.93
10/1/2023;8;1112.8;2973.5;1860.7;1996.1;135.4;2973.5;88.08;2143.87;24.34;261905.88
