date;solar_baseload_last_week;solar_peakload_last_week;solar_offpeak_last_week;wind_baseload_last_week;wind_peakload_last_week;wind_offpeak_last_week
2022-12-25;6100.17;12181.5;18.83;15741.57;15930.08;15553.06
2022-12-26;2551.58;5086.08;17.08;30038.23;33278.69;26797.77
2022-12-27;8220.62;16424.33;16.92;29593.47;28728.52;30458.42
2022-12-28;5110.04;10202.83;17.25;35596.58;37202.15;33991.02
2022-12-29;5182.5;10347.83;17.17;35824.7;37721.92;33927.48
2022-12-30;8064.88;16112.25;17.5;33059.84;34403.42;31716.27
2022-12-31;5637.17;11256.0;18.33;32815.24;34281.48;31349.0
2023-01-01;7034.75;14060.92;8.58;28210.41;27203.83;29216.98
2023-01-02;5408.79;10809.33;8.25;27871.65;30235.35;25507.94
2023-01-03;7314.17;14620.42;7.92;18031.6;14089.08;21974.12
2023-01-04;2144.08;4279.08;9.08;45413.03;49136.21;41689.85
2023-01-05;3687.62;7366.67;8.58;29220.93;26040.88;32400.98
2023-01-06;4777.46;9546.25;8.67;27200.49;30775.48;23625.5
2023-01-07;7515.75;15023.08;8.42;24494.01;24133.21;24854.81
2023-01-08;3798.33;7587.92;8.75;26082.71;24273.1;27892.31
2023-01-09;4203.62;8397.83;9.42;22680.2;20968.4;24392.0
2023-01-10;4710.83;9412.92;8.75;25308.65;24053.42;26563.88
2023-01-11;3062.83;6116.67;9.0;33924.91;30218.67;37631.15
2023-01-12;3032.88;6057.08;8.67;44702.44;45620.17;43784.71
2023-01-13;5833.79;11658.83;8.75;43385.14;44083.15;42687.12
2023-01-14;4847.08;9685.08;9.08;41319.75;42987.46;39652.04
2023-01-15;4040.67;8072.33;9.0;41804.98;44076.6;39533.35
2023-01-16;8243.25;16476.33;10.17;28780.62;29217.92;28343.33
2023-01-17;9740.38;19467.25;13.5;23140.76;19635.88;26645.65
2023-01-18;5530.58;11051.75;9.42;15423.62;14218.42;16628.83
2023-01-19;5881.54;11750.08;13.0;21547.79;20318.17;22777.42
2023-01-20;3987.08;7957.75;16.42;4656.03;2730.21;6581.85
2023-01-21;2720.0;5426.83;13.17;14182.28;15624.77;12739.79
2023-01-22;1242.12;2467.25;17.0;11302.06;8984.54;13619.58
2023-01-23;2235.46;4455.0;15.92;5333.98;5011.54;5656.42
2023-01-24;2136.96;4261.08;12.83;3732.38;2928.46;4536.29
2023-01-25;1282.62;2549.08;16.17;4484.62;5653.19;3316.06
2023-01-26;1809.08;3605.92;12.25;6328.34;6372.42;6284.27
2023-01-27;2896.12;5775.08;17.17;9024.52;8319.38;9729.67
2023-01-28;4115.04;8210.25;19.83;5186.32;5454.4;4918.25
2023-01-29;5189.62;10362.67;16.58;21352.5;22600.23;20104.77
2023-01-30;5187.46;10354.75;20.17;36044.66;37330.25;34759.06
2023-01-31;4354.92;8688.92;20.92;35789.61;37839.29;33739.94
2023-02-01;4345.29;8671.83;18.75;41469.35;42292.98;40645.73
2023-02-02;4995.33;9975.08;15.58;27632.41;20295.52;34969.29
2023-02-03;3596.75;7173.5;20.0;40768.05;43030.92;38505.19
2023-02-04;12653.33;25285.83;20.83;8393.6;3538.92;13248.29
2023-02-05;7498.58;14969.08;28.08;11650.49;12996.31;10304.67
2023-02-06;8238.25;16454.67;21.83;5033.9;3833.44;6234.35
2023-02-07;22077.58;44125.33;29.83;5632.62;3675.29;7589.96
2023-02-08;25115.46;50188.92;42.0;11564.17;10680.81;12447.52
2023-02-09;22952.25;45858.67;45.83;18785.9;15765.06;21806.73
2023-02-10;17405.25;34767.5;43.0;21439.5;19979.1;22899.9
2023-02-11;8447.83;16874.08;21.58;25472.48;25662.06;25282.9
2023-02-12;9210.96;18400.25;21.67;5277.5;4332.48;6222.52
2023-02-13;13195.79;26363.5;28.08;4320.49;3248.94;5392.04
2023-02-14;15166.08;30299.0;33.17;3281.92;2423.02;4140.81
2023-02-15;18021.29;35979.5;63.08;6257.56;4870.12;7645.0
2023-02-16;17504.17;34928.42;79.92;18422.09;15172.15;21672.04
2023-02-17;5912.08;11789.0;35.17;40892.31;45244.71;36539.92
2023-02-18;7271.25;14498.92;43.58;31966.72;34009.17;29924.27
2023-02-19;11876.0;23703.83;48.17;18678.01;16169.35;21186.67
2023-02-20;18141.92;36179.42;104.42;37857.89;40824.83;34890.94
2023-02-21;17707.21;35267.5;146.92;17565.42;13841.83;21289.0
2023-02-22;19206.83;38246.92;166.75;5981.2;6472.23;5490.17
2023-02-23;8842.62;17597.25;88.0;8053.72;8257.1;7850.33
2023-02-24;8260.67;16430.5;90.83;25479.83;28695.67;22264.0
2023-02-25;12852.62;25607.67;97.58;28979.98;29041.79;28918.17
2023-02-26;16650.58;33158.33;142.83;17184.59;17148.02;17221.17
2023-02-27;20755.04;41255.42;254.67;8501.91;8079.42;8924.4
2023-02-28;29132.0;57862.25;401.75;6973.06;6646.9;7299.23
2023-03-01;31454.29;62407.42;501.17;7555.62;6904.58;8206.67
2023-03-02;27656.17;54864.92;447.42;7021.22;5116.35;8926.08
2023-03-03;19767.21;39310.42;224.0;8871.31;8092.27;9650.35
2023-03-04;13000.42;25733.33;267.5;20798.8;21436.25;20161.35
2023-03-05;10637.96;21075.33;200.58;13785.79;13582.4;13989.19
2023-03-06;11876.38;23565.25;187.5;11176.07;8546.98;13805.17
2023-03-07;14978.17;29695.83;260.5;29586.83;29463.77;29709.9
2023-03-08;7582.08;14898.5;265.67;9288.08;6873.17;11703.0
2023-03-09;12092.21;23976.58;207.83;11788.08;9776.04;13800.12
2023-03-10;12634.96;24980.67;289.25;25940.39;25009.08;26871.69
2023-03-11;19839.42;39257.33;421.5;19332.26;15622.29;23042.23
2023-03-12;13869.46;27117.5;621.42;20187.79;21601.92;18773.67
2023-03-13;16898.88;33564.25;233.5;39518.75;40814.0;38223.5
2023-03-14;13931.67;27357.0;506.33;35393.32;37280.44;33506.21
2023-03-15;24607.58;48352.92;862.25;17354.85;16342.44;18367.27
2023-03-16;34665.0;67938.17;1391.83;22542.11;22049.9;23034.33
2023-03-17;29708.54;58003.25;1413.83;20073.97;14614.02;25533.92
2023-03-18;31225.92;61371.58;1080.25;8724.25;4987.4;12461.1
2023-03-19;21466.5;42207.83;725.17;7045.29;5318.92;8771.67
2023-03-20;14407.12;28215.67;598.58;10963.78;12167.1;9760.46
2023-03-21;20580.08;40246.92;913.25;12167.6;13223.58;11111.62
2023-03-22;29286.42;56944.33;1628.5;27642.88;28000.29;27285.46
2023-03-23;15481.54;30328.08;635.0;30132.6;28282.71;31982.5
2023-03-24;16488.88;32397.58;580.17;32479.15;30534.1;34424.19
2023-03-25;23643.33;46053.08;1233.58;33746.03;32268.0;35224.06
2023-03-26;18517.17;35323.42;183.09;19668.6;14988.12;24774.57
2023-03-27;30255.17;60300.25;210.08;25239.33;24530.02;25948.65
2023-03-28;34274.88;68276.42;273.33;14927.19;10165.31;19689.06
2023-03-29;19947.71;39705.83;189.58;13306.54;10481.44;16131.65
2023-03-30;17408.17;34678.75;137.58;31523.39;35740.4;27306.38
2023-03-31;17825.92;35466.58;185.25;20038.24;16367.73;23708.75
2023-04-01;13446.38;26673.25;219.5;29471.71;30801.77;28141.65
2023-04-02;19866.38;39513.75;219.0;22369.15;21119.06;23619.23
2023-04-03;35992.46;71429.67;555.25;12271.48;11187.71;13355.25
2023-04-04;43534.46;86271.83;797.08;3891.48;2070.92;5712.04
2023-04-05;43957.92;87091.67;824.17;1808.65;963.77;2653.52
2023-04-06;44603.88;88267.17;940.58;9230.46;8443.5;10017.42
2023-04-07;29473.79;58266.08;681.5;12389.78;11410.69;13368.88
2023-04-08;15464.21;30649.0;279.42;4485.72;3475.17;5496.27
2023-04-09;36942.25;73175.83;708.67;3611.08;2221.73;5000.44
2023-04-10;43009.67;84824.92;1194.42;21612.42;19788.06;23436.77
2023-04-11;29159.71;58014.25;305.17;25438.03;28068.94;22807.12
2023-04-12;21446.79;42154.67;738.92;20100.94;21666.94;18534.94
2023-04-13;26667.21;52646.92;687.5;19610.47;19599.92;19621.02
2023-04-14;28774.54;56869.17;679.92;6164.71;5143.73;7185.69
2023-04-15;15321.25;30051.75;590.75;13927.95;16644.83;11211.06
2023-04-16;15169.38;29970.5;368.25;7520.85;6550.62;8491.08
2023-04-17;27634.83;54587.75;681.92;9121.52;9725.58;8517.46
2023-04-18;24304.46;47779.67;829.25;17803.04;17723.81;17882.27
2023-04-19;34072.83;66994.58;1151.08;22235.03;23348.42;21121.65
2023-04-20;22965.92;45067.33;864.5;18463.01;17340.08;19585.94
2023-04-21;46095.58;90576.5;1614.67;20648.46;17977.77;23319.15
2023-04-22;43781.12;85675.75;1886.5;16071.67;12425.56;19717.77
2023-04-23;33315.42;65836.33;794.5;10185.2;7331.81;13038.58
2023-04-24;25228.17;49401.17;1055.17;25554.49;28240.96;22868.02
2023-04-25;26614.75;51941.0;1288.5;20554.71;20886.71;20222.71
2023-04-26;37529.71;72866.25;2193.17;14010.19;12681.21;15339.17
2023-04-27;43425.67;84972.67;1878.67;5583.19;4125.75;7040.62
2023-04-28;20306.58;39353.92;1259.25;11397.3;10719.15;12075.46
2023-04-29;26948.75;52787.83;1109.67;11022.32;11322.62;10722.02
2023-04-30;49668.04;96890.42;2445.67;4999.9;2679.54;7320.25
2023-05-01;37823.92;73238.58;2409.25;6583.35;3382.98;9783.73
2023-05-02;31572.08;61640.75;1503.42;13483.78;12965.04;14002.52
2023-05-03;51885.46;101041.5;2729.42;4626.16;1990.69;7261.62
2023-05-04;53243.75;103302.58;3184.92;9923.4;7054.69;12792.1
2023-05-05;39451.58;76228.58;2674.58;17703.15;15350.54;20055.75
2023-05-06;35167.17;68639.67;1694.67;10117.52;8309.04;11926.0
2023-05-07;38214.96;74208.08;2221.83;16275.08;16251.73;16298.44
2023-05-08;39521.79;76540.25;2503.33;13566.77;11011.1;16122.44
2023-05-09;44961.46;86896.67;3026.25;16549.27;14538.21;18560.33
2023-05-10;28163.21;54338.17;1988.25;10214.1;7703.46;12724.75
2023-05-11;23842.62;46104.5;1580.75;4945.34;4465.83;5424.85
2023-05-12;34556.71;67058.25;2055.17;11703.23;10843.02;12563.44
2023-05-13;40305.5;77726.83;2884.17;9797.15;9059.62;10534.67
2023-05-14;39514.5;76112.75;2916.25;4095.44;3679.92;4510.96
2023-05-15;39752.75;76740.08;2765.42;8387.76;8726.15;8049.38
2023-05-16;28873.12;55563.42;2182.83;22680.74;22685.67;22675.81
2023-05-17;43536.25;83681.92;3390.58;16708.6;15414.38;18002.83
2023-05-18;51257.96;98547.5;3968.42;5798.55;3442.77;8154.33
2023-05-19;44182.75;84766.17;3599.33;10317.83;8928.83;11706.83
2023-05-20;41335.04;79523.17;3146.92;16504.49;16701.08;16307.9
2023-05-21;46625.04;89710.33;3539.75;12729.4;9819.96;15638.83
2023-05-22;48227.92;92627.0;3828.83;11278.28;8169.25;14387.31
2023-05-23;27565.96;52991.08;2140.83;21688.05;24890.81;18485.29
2023-05-24;35029.58;67165.83;2893.33;8795.79;5222.0;12369.58
2023-05-25;51180.88;98332.67;4029.08;10376.26;9492.75;11259.77
2023-05-26;57064.96;109692.67;4437.25;11601.85;9989.6;13214.1
2023-05-27;60218.79;115646.25;4791.33;5027.26;2118.81;7935.71
2023-05-28;57496.21;110096.83;4895.58;5969.29;3966.83;7971.75
2023-05-29;57070.08;109212.42;4927.75;11413.88;8295.12;14532.62
2023-05-30;54498.46;104602.92;4394.0;8552.31;5116.54;11988.08
2023-05-31;60838.29;116750.25;4926.33;10581.99;9203.58;11960.4
2023-06-01;53024.33;101894.25;4154.42;13511.34;11384.29;15638.4
2023-06-02;53284.88;102427.0;4142.75;10320.02;7909.96;12730.08
2023-06-03;61442.54;117688.5;5196.58;8390.53;4929.27;11851.79
2023-06-04;60068.08;114867.58;5268.58;5371.9;2795.56;7948.23
2023-06-05;54525.88;104191.58;4860.17;5329.01;3069.35;7588.67
2023-06-06;44390.79;84845.83;3935.75;5215.4;4249.56;6181.23
2023-06-07;47142.38;90591.17;3693.58;4220.52;3247.54;5193.5
2023-06-08;48578.21;92787.58;4368.83;6207.2;5448.25;6966.15
2023-06-09;56226.25;107824.17;4628.33;10332.44;8523.02;12141.85
2023-06-10;54465.83;103838.42;5093.25;14465.22;11720.77;17209.67
2023-06-11;58464.0;111710.33;5217.67;14586.5;10874.19;18298.81
2023-06-12;59550.83;113908.67;5193.0;13197.8;10033.54;16362.06
2023-06-13;60424.21;115591.25;5257.17;14430.96;12768.67;16093.25
2023-06-14;54230.33;103345.75;5114.92;10455.96;8660.88;12251.04
2023-06-15;50020.5;95248.25;4792.75;4711.1;3815.85;5606.35
2023-06-16;43249.0;82459.83;4038.17;5412.51;6487.81;4337.21
2023-06-17;52614.33;100746.5;4482.17;2145.64;2127.0;2164.27
2023-06-18;53416.42;101767.75;5065.08;2109.54;1017.69;3201.4
2023-06-19;41365.62;79583.17;3148.08;10486.97;9318.58;11655.35
2023-06-20;46170.46;88979.92;3361.0;6283.57;5135.21;7431.94
2023-06-21;45075.12;86203.25;3947.0;8102.05;8811.9;7392.21
2023-06-22;43984.12;84088.83;3879.42;8297.96;7192.1;9403.81
2023-06-23;28365.0;54689.67;2040.33;14617.2;14339.1;14895.29
2023-06-24;56113.5;107636.33;4590.67;3024.01;2518.02;3530.0
2023-06-25;56894.83;108914.25;4875.42;1961.74;956.06;2967.42
2023-06-26;50023.25;95249.33;4797.17;18669.9;22257.52;15082.27
2023-06-27;43055.0;82093.92;4016.08;16325.56;17382.06;15269.06
2023-06-28;44320.75;84932.75;3708.75;6876.81;5893.31;7860.31
2023-06-29;40778.83;77585.33;3972.33;3287.31;3515.5;3059.12
2023-06-30;30005.75;57524.33;2487.17;4267.3;4245.79;4288.81
2023-07-01;33003.33;62662.17;3344.5;20202.97;22340.48;18065.46
2023-07-02;42606.79;81685.83;3527.75;22956.01;22686.27;23225.75
2023-07-03;39430.25;75367.83;3492.67;25047.91;28366.65;21729.17
2023-07-04;48016.96;91857.42;4176.5;20141.26;20888.9;19393.62
2023-07-05;38990.79;75056.08;2925.5;28778.2;33839.31;23717.08
2023-07-06;51896.79;99123.33;4670.25;9457.83;7032.48;11883.19
2023-07-07;60738.92;116677.0;4800.83;3336.49;1451.42;5221.56
2023-07-08;56418.38;108305.17;4531.58;9120.5;5414.29;12826.71
2023-07-09;53723.62;103045.0;4402.25;7164.86;4182.06;10147.67
2023-07-10;43660.75;84434.17;2887.33;7447.28;9819.0;5075.56
2023-07-11;54829.29;105494.58;4164.0;8781.89;10352.04;7211.73
2023-07-12;42114.92;81424.42;2805.42;18198.38;20597.1;15799.65
2023-07-13;44324.83;85049.08;3600.58;13198.94;16931.35;9466.52
2023-07-14;49371.21;94619.83;4122.58;4708.76;3151.25;6266.27
2023-07-15;45241.12;86629.0;3853.25;18845.06;15382.75;22307.38
2023-07-16;45885.92;89039.5;2732.33;18837.31;19107.31;18567.31
2023-07-17;46523.17;89811.83;3234.5;17197.52;19732.44;14662.6
2023-07-18;50086.46;96189.5;3983.42;6311.93;5024.73;7599.12
2023-07-19;41111.71;79150.33;3073.08;5268.88;7168.25;3369.5
2023-07-20;45023.08;87070.25;2975.92;8503.68;10302.48;6704.88
2023-07-21;32918.67;63113.58;2723.75;4258.84;4270.27;4247.42
2023-07-22;42921.83;82497.75;3345.92;10178.92;9999.04;10358.79
2023-07-23;33463.12;64273.17;2653.08;21378.34;24546.27;18210.42
2023-07-24;30462.67;58492.17;2433.17;16708.03;16619.94;16796.12
2023-07-25;29816.62;57534.0;2099.25;11399.23;11118.94;11679.52
2023-07-26;37739.46;73074.33;2404.58;12720.68;12837.58;12603.77
2023-07-27;20897.62;39540.17;2255.08;14341.77;13964.88;14718.67
2023-07-28;29407.71;57159.33;1656.08;10040.54;9629.56;10451.52
2023-07-29;33495.71;64826.25;2165.17;10365.36;13046.23;7684.5
2023-07-30;37344.04;72243.42;2444.67;16599.21;18392.27;14806.15
2023-07-31;26421.75;51201.58;1641.92;22944.44;23535.85;22353.02
2023-08-01;28781.08;56687.75;874.42;22285.8;23551.83;21019.77
2023-08-02;23663.25;45526.75;1799.75;21465.25;22906.54;20023.96
2023-08-03;34250.71;66463.75;2037.67;29173.51;31920.56;26426.46
2023-08-04;31981.92;62524.75;1439.08;8390.93;7608.77;9173.08
2023-08-05;32910.12;64008.0;1812.25;3989.07;3199.58;4778.56
2023-08-06;24311.67;47422.75;1200.58;11178.41;11752.79;10604.02
2023-08-07;27727.08;54290.58;1163.58;29603.29;31347.88;27858.71
2023-08-08;36767.46;71503.67;2031.25;26684.12;27820.52;25547.73
2023-08-09;33102.42;64958.42;1246.42;14005.78;12371.33;15640.23
2023-08-10;50177.75;98183.25;2172.25;4055.85;3893.73;4217.98
2023-08-11;51875.92;101541.83;2210.0;3410.77;3575.79;3245.75
2023-08-12;30988.71;60302.67;1674.75;8302.29;8426.4;8178.19
2023-08-13;39281.46;76761.17;1801.75;6648.58;5867.27;7429.9
2023-08-14;43467.0;85023.08;1910.92;3502.34;2921.83;4082.85
2023-08-15;38031.08;74333.83;1728.33;7114.42;6878.81;7350.02
2023-08-16;40151.79;78885.08;1418.5;3613.09;2233.46;4992.73
2023-08-17;32710.88;64173.33;1248.42;7625.96;6871.85;8380.06
2023-08-18;47609.17;93795.33;1423.0;6176.6;4495.19;7858.02
2023-08-19;41112.83;80458.58;1767.08;8916.83;7997.96;9835.71
2023-08-20;47086.46;92651.08;1521.83;2785.34;2147.0;3423.69
2023-08-21;46422.62;91291.83;1553.42;1984.47;2021.94;1947.0
2023-08-22;43561.67;85727.25;1396.08;2846.32;2955.75;2736.9
2023-08-23;47056.83;92597.0;1516.67;2302.35;3026.04;1578.67
2023-08-24;40255.12;79176.08;1334.17;3520.83;3546.98;3494.69
2023-08-25;25361.08;49505.58;1216.58;7818.12;7123.46;8512.79
2023-08-26;34112.21;67527.42;697.0;8881.18;10953.94;6808.42
2023-08-27;20563.79;40505.83;621.75;5705.92;6111.1;5300.73
2023-08-28;20976.21;41242.67;709.75;6545.15;3716.02;9374.27
2023-08-29;18767.88;37152.25;383.5;2472.99;2157.65;2788.33
2023-08-30;28729.88;56768.5;691.25;5734.42;6125.81;5343.02
2023-08-31;32717.08;64614.92;819.25;13715.43;15242.21;12188.65
2023-09-01;27931.88;55119.33;744.42;7025.35;5698.29;8352.42
2023-09-02;40229.67;79504.92;954.42;1870.77;1564.69;2176.85
2023-09-03;36954.92;73151.17;758.67;4517.0;4931.94;4102.06
2023-09-04;48330.12;95560.33;1099.92;5313.24;3457.94;7168.54
2023-09-05;47125.92;93196.67;1055.17;7824.53;4123.94;11525.12
2023-09-06;47680.67;94337.25;1024.08;5935.4;3410.08;8460.71
2023-09-07;48882.42;96782.5;982.33;12853.12;10151.67;15554.58
2023-09-08;47542.71;94088.67;996.75;7292.1;3423.94;11160.27
2023-09-09;46340.46;91739.42;941.5;2043.03;1141.48;2944.58
2023-09-10;44010.08;87179.58;840.58;830.93;382.83;1279.02
2023-09-11;44075.42;87390.67;760.17;3359.83;2867.73;3851.94
2023-09-12;35450.17;70241.58;658.75;3863.53;3624.88;4102.19
2023-09-13;20068.0;39765.08;370.92;11340.09;12155.9;10524.29
2023-09-14;36610.42;72747.08;473.75;2661.34;1688.06;3634.62
2023-09-15;43748.83;86837.0;660.67;6811.59;4696.02;8927.17
2023-09-16;41896.71;83135.83;657.58;5264.48;2237.21;8291.75
2023-09-17;36720.58;72930.33;510.83;6209.12;5315.48;7102.77
2023-09-18;20083.12;39720.92;445.33;21441.51;21992.71;20890.31
2023-09-19;31033.83;61712.83;354.83;27083.64;26719.35;27447.92
2023-09-20;37070.12;73682.17;458.08;21890.98;19957.5;23824.46
2023-09-21;30772.46;61104.58;440.33;16081.9;12430.15;19733.65
2023-09-22;16579.79;33051.08;108.5;13726.12;13583.35;13868.9
2023-09-23;27008.62;53732.67;284.58;13422.48;13984.5;12860.46
2023-09-24;37380.75;74433.83;327.67;8785.22;7107.48;10462.96
2023-09-25;40443.96;80451.92;436.0;13272.94;10008.38;16537.5
2023-09-26;38805.25;77286.67;323.83;2525.72;2231.85;2819.58
2023-09-27;36001.96;71712.25;291.67;4793.07;1799.17;7786.98
2023-09-28;34881.12;69487.25;275.0;11624.99;8386.44;14863.54
2023-09-29;24228.33;48233.83;222.83;17002.25;18170.02;15834.48
2023-09-30;29977.25;59779.5;175.0;11449.03;9185.85;13712.21
2023-10-01;31261.75;62312.75;210.75;8291.55;8573.4;8009.71
2023-10-02;33305.79;66352.5;259.08;6972.66;5409.73;8535.58
2023-10-03;20567.67;40920.58;214.75;31491.79;36265.06;26718.52
2023-10-04;27932.79;55665.83;199.75;25920.61;23693.21;28148.02
2023-10-05;20744.62;41347.67;141.58;19646.54;17501.85;21791.23
2023-10-06;27730.58;55302.58;158.58;25835.78;27870.56;23801.0
2023-10-07;17791.5;35461.5;121.5;27085.11;25030.83;29139.4
2023-10-08;19576.67;39018.58;134.75;7026.0;2538.21;11513.79
2023-10-09;10566.33;21034.08;98.58;12444.88;13335.17;11554.58
2023-10-10;24346.04;48589.75;102.33;11442.99;10546.62;12339.35
2023-10-11;28215.96;56314.08;117.83;30844.64;30462.31;31226.96
2023-10-12;12483.62;24883.58;83.67;15246.78;10785.25;19708.31
2023-10-13;21027.25;41965.17;89.33;29264.99;35936.52;22593.46
2023-10-14;18459.25;36839.08;79.42;30789.17;28859.46;32718.88
2023-10-15;20285.79;40476.58;95.0;26288.73;26040.83;26536.62
2023-10-16;24901.17;49725.58;76.75;10646.2;6833.25;14459.15
2023-10-17;20748.38;41422.33;74.42;5554.65;4350.69;6758.6
2023-10-18;21856.12;43628.17;84.08;19325.17;19618.29;19032.04
2023-10-19;8798.67;17533.83;63.5;24241.83;21435.96;27047.71
2023-10-20;6064.12;12063.5;64.75;30852.57;34662.6;27042.54
2023-10-21;18829.67;37594.58;64.75;22336.7;20559.29;24114.1
2023-10-22;20190.75;40313.33;68.17;21844.9;20599.23;23090.56
2023-10-23;17850.17;35633.42;66.92;7960.16;4807.46;11112.85
2023-10-24;4953.83;9859.33;48.33;15407.86;12665.98;18149.75
2023-10-25;14869.12;29688.17;50.08;15341.78;13064.62;17618.94
2023-10-26;7525.46;14988.33;62.58;12017.21;9252.58;14781.83
2023-10-27;8141.08;16215.83;66.33;12285.31;13392.0;11178.62
2023-10-28;12364.08;24675.83;52.33;17657.14;16344.15;18970.12
2023-10-29;10484.64;21514.58;303.15;33946.04;35324.73;32673.4
2023-10-30;13387.38;26445.67;329.08;21084.71;16703.79;25465.62
2023-10-31;8364.67;16577.67;151.67;21852.84;25461.46;18244.23
2023-11-01;15436.88;30576.42;297.33;22607.42;23198.44;22016.4
2023-11-02;5968.5;11745.17;191.83;36987.75;40591.54;33383.96
2023-11-03;8699.04;17278.08;120.0;28062.51;26203.1;29921.92
2023-11-04;14763.38;29200.08;326.67;33426.84;33314.9;33538.79
2023-11-05;8258.58;16353.33;163.83;29657.22;26136.67;33177.77
2023-11-06;13677.04;27156.25;197.83;37515.96;35446.77;39585.15
2023-11-07;10981.71;21783.08;180.33;29964.76;27898.1;32031.42
2023-11-08;12503.29;24890.75;115.83;33568.18;32373.15;34763.21
2023-11-09;8269.71;16401.17;138.25;28317.61;25882.75;30752.48
2023-11-10;9383.17;18709.42;56.92;23118.61;22695.85;23541.38
2023-11-11;8972.5;17889.08;55.92;14297.93;14788.92;13806.94
2023-11-12;9659.62;19230.17;89.08;6980.0;5491.85;8468.15
2023-11-13;4523.83;9016.0;31.67;23632.05;26880.38;20383.73
2023-11-14;5110.04;10181.0;39.08;37648.04;38473.38;36822.71
2023-11-15;8205.08;16365.0;45.17;22724.75;19418.58;26030.92
2023-11-16;6890.96;13719.83;62.08;17974.19;12279.0;23669.38
2023-11-17;7253.58;14482.25;24.92;10336.21;9737.71;10934.71
2023-11-18;8083.17;16123.75;42.58;16098.58;17368.33;14828.83
2023-11-19;8267.88;16520.42;15.33;33792.55;35792.62;31792.48
2023-11-20;7091.46;14157.5;25.42;18742.21;17900.19;19584.23
2023-11-21;4796.88;9577.0;16.75;10317.26;10405.23;10229.29
2023-11-22;7971.54;15924.17;18.92;15078.72;14823.12;15334.31
2023-11-23;6274.92;12529.0;20.83;41534.16;43269.81;39798.5
2023-11-24;6079.75;12143.67;15.83;39369.22;39456.29;39282.15
2023-11-25;4985.29;9955.42;15.17;23129.47;22476.58;23782.35
2023-11-26;5806.38;11600.25;12.5;9147.76;8925.25;9370.27
2023-11-27;3416.96;6820.5;13.42;17521.66;20627.21;14416.1
2023-11-28;2270.17;4527.42;12.92;16392.7;11341.23;21444.17
2023-11-29;2994.67;5977.08;12.25;19190.11;18783.31;19596.92
2023-11-30;2229.21;4446.42;12.0;2731.15;2369.15;3093.15
2023-12-01;886.71;1763.75;9.67;3815.41;3909.98;3720.83
2023-12-02;1238.54;2467.67;9.42;3593.21;2750.79;4435.62
2023-12-03;3043.71;6077.92;9.5;9075.99;8326.94;9825.04
2023-12-04;819.54;1629.67;9.42;19942.93;19866.77;20019.08
2023-12-05;1830.08;3648.17;12.0;22347.07;21987.73;22706.42
2023-12-06;1260.54;2509.58;11.5;9595.03;8971.83;10218.23
2023-12-07;5322.88;10634.75;11.0;6533.32;4680.52;8386.12
2023-12-08;1580.0;3148.5;11.5;16317.53;14474.71;18160.35
2023-12-09;3966.46;7923.33;9.58;27257.33;29572.23;24942.44
2023-12-10;4428.83;8847.25;10.42;35254.93;36054.12;34455.73
2023-12-11;3714.38;7418.67;10.08;28378.67;28068.35;28688.98
2023-12-12;3953.12;7896.67;9.58;11503.86;9116.27;13891.46
2023-12-13;3879.67;7749.92;9.42;18339.34;17128.1;19550.58
2023-12-14;2765.92;5520.33;11.5;6185.07;4150.17;8219.98
2023-12-15;3369.46;6728.0;10.92;14235.48;14728.0;13742.96
2023-12-16;6636.92;13261.83;12.0;28029.8;30328.77;25730.83
2023-12-17;9379.42;18746.58;12.25;29054.05;29085.0;29023.1
2023-12-18;9995.33;19978.83;11.83;31169.44;29623.88;32715.0
2023-12-19;6544.0;13074.67;13.33;30434.15;30145.46;30722.83
2023-12-20;4386.92;8761.17;12.67;38627.28;42122.52;35132.04
2023-12-21;1339.88;2667.83;11.92;48068.48;51486.73;44650.23
2023-12-22;3008.38;6004.5;12.25;46602.46;47470.75;45734.17
2023-12-23;1796.29;3580.25;12.33;34113.05;30955.71;37270.4
2023-12-24;1802.96;3592.5;13.42;40200.81;43497.79;36903.83
2023-12-25;4750.83;9488.75;12.92;35314.2;34128.83;36499.56
2023-12-26;4841.75;9671.08;12.42;37683.07;41162.71;34203.44
2023-12-27;8477.88;16943.17;12.58;21289.12;18916.02;23662.23
2023-12-28;5311.12;10607.08;15.17;42683.56;43976.08;41391.04
2023-12-29;5015.21;10017.17;13.25;44442.99;47376.21;41509.77
2023-12-30;7717.21;15420.75;13.67;32360.36;29460.73;35260.0
2023-12-31;4372.5;8731.67;13.33;32629.58;36006.0;29253.17
2024-01-01;6357.17;12701.67;12.67;32519.31;32800.0;32238.62
2024-01-02;1787.96;3563.33;12.58;33821.52;34507.69;33135.35
2024-01-03;5399.88;10787.58;12.17;41813.21;43661.38;39965.04
2024-01-04;4420.96;8829.92;12.0;25046.81;22411.21;27682.42
2024-01-05;4305.75;8598.75;12.75;23727.85;27074.48;20381.23
2024-01-06;2217.58;4422.75;12.42;16369.22;15979.83;16758.6
2024-01-07;2732.92;5453.58;12.25;17712.52;17482.77;17942.27
2024-01-08;6875.08;13737.67;12.5;22056.67;22588.02;21525.31
2024-01-09;12666.17;25319.33;13.0;12170.07;10480.21;13859.94
2024-01-10;11832.83;23652.33;13.33;6737.41;5599.04;7875.77
2024-01-11;10950.54;21888.33;12.75;5973.12;6709.71;5236.54
